Pattern Type,NProps,Utterance,True LTL,Out LTL,Accuracy
visit,2,Go straight to Domino's and then turn left to My Sister's Closet.,F & dominos F my_sisters_closet,F & dominos F my_sisters_closet,"[{'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Kanellos Shoe Repair': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b', ""My Sister's Closet"": 'c'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}]",True
visit,2,Navigate to Domino's and than move to My Sister's Closet.,F & dominos F my_sisters_closet,F & dominos F my_sisters_closet,"[{'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Kanellos Shoe Repair': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b', ""My Sister's Closet"": 'c'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}]",True
visit,2,Navigate to Domino's Pizza and then move to My Sister's Closet Resale,F & dominos F my_sisters_closet,F & dominos F my_sisters_closet,"[{'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Kanellos Shoe Repair': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b', ""My Sister's Closet"": 'c'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}]",True
visit,2,Go to the pizza place and then to the resale shop,F & dominos F my_sisters_closet,F & dominos F kanellos_shoe_repair,"[{'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Kanellos Shoe Repair': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b', ""My Sister's Closet"": 'c'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}]",False
visit,2,Go straight to Dominoes then head to My sister's closet.,F & dominos F my_sisters_closet,F & dominos F my_sisters_closet,"[{'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Kanellos Shoe Repair': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b', ""My Sister's Closet"": 'c'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}]",True
visit,2,Go to Dominos while on your way to My Sister's Closet Resale,F & dominos F my_sisters_closet,F & dominos F my_sisters_closet,"[{'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Kanellos Shoe Repair': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b', ""My Sister's Closet"": 'c'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}]",True
visit,2,Travel to Domino's Pizza  on your way to My Sister's Closet.,F & dominos F my_sisters_closet,F dominos,"[{'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Kanellos Shoe Repair': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b', ""My Sister's Closet"": 'c'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}]",False
visit,2,Navigate to Lee Nail Salon by passing by Domino's Pizza,F & dominos F my_sisters_closet,F & dominos F lee_nails,"[{'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Kanellos Shoe Repair': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b', ""My Sister's Closet"": 'c'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}]",False
visit,2,Navigate between Domino's and Lee Nails to My Sister's Closet.,F & dominos F my_sisters_closet,& F dominos F lee_nails F my_sisters_closet,"[{'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Kanellos Shoe Repair': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b', ""My Sister's Closet"": 'c'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}]",Syntax Error
visit,2,"Go to Domino's Pizza, then to My Sister's Closet.",F & dominos F my_sisters_closet,F & dominos F my_sisters_closet,"[{'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Kanellos Shoe Repair': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b', ""My Sister's Closet"": 'c'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}]",True
