train_or_valid,pattern_type,nprops,prop_perm,utterances,true_ltl,output_ltl,is_correct
valid,ordered_visit,4,"['c', 'h', 'a', 'd']",go to c only after that go to h only then go to a and only then go to d,& U ! h c & U ! a h & U ! d a F d,& & U! h c & U! a h & U! d a F d & U! c U c U! c h & U! h U h U! h a U! a U a U! a d,False
valid,ordered_visit,4,"['c', 'h', 'b', 'a']",go to c only after that go to h only then go to b and only then go to a,& U ! h c & U ! b h & U ! a b F a,& & U! h c & U! b h & U! a b F a & U! c U c U! c h & U! h U h U! h b U! b U b U! b a,False
valid,ordered_visit,4,"['c', 'h', 'b', 'd']",go to c only after that go to h only then go to b and only then go to d,& U ! h c & U ! b h & U ! d b F d,& & U! h c & U! b h & U! d b F d & U! c U c U! c h & U! h U h U! h b U! b U b U! b d,False
valid,ordered_visit,4,"['c', 'h', 'd', 'a']",go to c only after that go to h only then go to d and only then go to a,& U ! h c & U ! d h & U ! a d F a,& & U! h c & U! d h & U! a d F a & U! c U c U! c h & U! h U h U! h d U! d U d U! d a,False
valid,ordered_visit,4,"['c', 'h', 'd', 'b']",go to c only after that go to h only then go to d and only then go to b,& U ! h c & U ! d h & U ! b d F b,& & U! h c & U! d h & U! b d F b & U! c U c U! c h & U! h U h U! h d U! d U d U! d b,False
valid,ordered_visit,4,"['d', 'a', 'b', 'c']",go to d only after that go to a only then go to b and only then go to c,& U ! a d & U ! b a & U ! c b F c,& & U! a d & U! b a & U! c b F c & U! d U d U! d a & U! a U a U! a b U! b U b U! b c,False
valid,ordered_visit,4,"['d', 'a', 'b', 'h']",go to d only after that go to a only then go to b and only then go to h,& U ! a d & U ! b a & U ! h b F h,& & U! a d & U! b a & U! h b F h & U! d U d U! d a & U! a U a U! a b U! b U b U! b h,False
valid,ordered_visit,4,"['d', 'a', 'c', 'b']",go to d only after that go to a only then go to c and only then go to b,& U ! a d & U ! c a & U ! b c F b,& & U! a d & U! c a & U! b c F b & U! d U d U! d a & U! a U a U! a c U! c U c U! c b,False
valid,ordered_visit,4,"['d', 'a', 'c', 'h']",go to d only after that go to a only then go to c and only then go to h,& U ! a d & U ! c a & U ! h c F h,& & U! a d & U! c a & U! h c F h & U! d U d U! d a & U! a U a U! a c U! c U c U! c h,False
valid,ordered_visit,4,"['d', 'a', 'h', 'b']",go to d only after that go to a only then go to h and only then go to b,& U ! a d & U ! h a & U ! b h F b,& & U! a d & U! h a & U! b h F b & U! d U d U! d a & U! a U a U! a h U! h U h U! h b,False
valid,ordered_visit,4,"['d', 'a', 'h', 'c']",go to d only after that go to a only then go to h and only then go to c,& U ! a d & U ! h a & U ! c h F c,& & U! a d & U! h a & U! c h F c & U! d U d U! d a & U! a U a U! a h U! h U h U! h c,False
valid,ordered_visit,4,"['d', 'b', 'a', 'c']",go to d only after that go to b only then go to a and only then go to c,& U ! b d & U ! a b & U ! c a F c,& & U! b d & U! a b & U! c a F c & U! d U d U! d b & U! b U b U! b a U! a U a U! a c,False
valid,ordered_visit,4,"['d', 'b', 'a', 'h']",go to d only after that go to b only then go to a and only then go to h,& U ! b d & U ! a b & U ! h a F h,& & U! b d & U! a b & U! h a F h & U! d U d U! d b & U! b U b U! b a U! a U a U! a h,False
valid,ordered_visit,4,"['d', 'b', 'c', 'a']",go to d only after that go to b only then go to c and only then go to a,& U ! b d & U ! c b & U ! a c F a,& & U! b d & U! c b & U! a c F a & U! d U d U! d b & U! b U b U! b c U! c U c U! c a,False
valid,ordered_visit,4,"['d', 'b', 'c', 'h']",go to d only after that go to b only then go to c and only then go to h,& U ! b d & U ! c b & U ! h c F h,& & U! b d & U! c b & U! h c F h & U! d U d U! d b & U! b U b U! b c U! c U c U! c h,False
valid,ordered_visit,4,"['d', 'b', 'h', 'a']",go to d only after that go to b only then go to h and only then go to a,& U ! b d & U ! h b & U ! a h F a,& & U! b d & U! h b & U! a h F a & U! d U d U! d b & U! b U b U! b h U! h U h U! h a,False
valid,ordered_visit,4,"['d', 'b', 'h', 'c']",go to d only after that go to b only then go to h and only then go to c,& U ! b d & U ! h b & U ! c h F c,& & U! b d & U! h b & U! c h F c & U! d U d U! d b & U! b U b U! b h U! h U h U! h c,False
valid,ordered_visit,4,"['d', 'c', 'a', 'b']",go to d only after that go to c only then go to a and only then go to b,& U ! c d & U ! a c & U ! b a F b,& & U! c d & U! a c & U! b a F b & U! d U d U! d c & U! c U c U! c a & U! a U a U! a b,Syntax Error
valid,ordered_visit,4,"['d', 'c', 'a', 'h']",go to d only after that go to c only then go to a and only then go to h,& U ! c d & U ! a c & U ! h a F h,& & U! c d & U! a c & U! h a F h & U! d U d U! d c & U! c U c U! c a U! a U a U! a h,False
valid,ordered_visit,4,"['d', 'c', 'b', 'a']",go to d only after that go to c only then go to b and only then go to a,& U ! c d & U ! b c & U ! a b F a,& & U! c d & U! b c & U! a b F a & U! d U d U! d c & U! c U c U! c b U! b U b U! b a,False
valid,ordered_visit,4,"['d', 'c', 'b', 'h']",go to d only after that go to c only then go to b and only then go to h,& U ! c d & U ! b c & U ! h b F h,& & U! c d & U! b c & U! h b F h & U! d U d U! d c & U! c U c U! c b U! b U b U! b h,False
valid,ordered_visit,4,"['d', 'c', 'h', 'a']",go to d only after that go to c only then go to h and only then go to a,& U ! c d & U ! h c & U ! a h F a,& & U! c d & U! h c & U! a h F a & U! d U d U! d c & U! c U c U! c h U! h U h U! h a,False
valid,ordered_visit,4,"['d', 'c', 'h', 'b']",go to d only after that go to c only then go to h and only then go to b,& U ! c d & U ! h c & U ! b h F b,& & U! c d & U! h c & U! b h F b & U! d U d U! d c & U! c U c U! c h U! h U h U! h b,False
valid,ordered_visit,4,"['d', 'h', 'a', 'b']",go to d only after that go to h only then go to a and only then go to b,& U ! h d & U ! a h & U ! b a F b,& & U! h d & U! a h & U! b a F b & U! d U d U! d h & U! h U h U! h a U! a U a U! a b,False
valid,ordered_visit,4,"['d', 'h', 'a', 'c']",go to d only after that go to h only then go to a and only then go to c,& U ! h d & U ! a h & U ! c a F c,& & U! h d & U! a h & U! c a F c & U! d U d U! d h & U! h U h U! h a U! a U a U! a c,False
valid,ordered_visit,4,"['d', 'h', 'b', 'a']",go to d only after that go to h only then go to b and only then go to a,& U ! h d & U ! b h & U ! a b F a,& & U! h d & U! b h & U! a b F a & U! d U d U! d h & U! h U h U! h b U! b U b U! b a,False
valid,ordered_visit,4,"['d', 'h', 'b', 'c']",go to d only after that go to h only then go to b and only then go to c,& U ! h d & U ! b h & U ! c b F c,& & U! h d & U! b h & U! c b F c & U! d U d U! d h & U! h U h U! h b U! b U b U! b c,False
valid,ordered_visit,4,"['d', 'h', 'c', 'a']",go to d only after that go to h only then go to c and only then go to a,& U ! h d & U ! c h & U ! a c F a,& & U! h d & U! c h & U! a c F a & U! d U d U! d h & U! h U h U! h c U! c U c U! c a,False
valid,ordered_visit,4,"['d', 'h', 'c', 'b']",go to d only after that go to h only then go to c and only then go to b,& U ! h d & U ! c h & U ! b c F b,& & U! h d & U! c h & U! b c F b & U! d U d U! d h & U! h U h U! h c U! c U c U! c b,False
valid,ordered_visit,4,"['h', 'a', 'b', 'c']",go to h only after that go to a only then go to b and only then go to c,& U ! a h & U ! b a & U ! c b F c,& & U! a h & U! b a & U! c b F c & U! h U h U! h a & U! a U a U! a b U! b U b U! b c,False
valid,ordered_visit,4,"['h', 'a', 'b', 'd']",go to h only after that go to a only then go to b and only then go to d,& U ! a h & U ! b a & U ! d b F d,& & U! a h & U! b a & U! d b F d & U! h U h U! h a & U! a U a U! a b U! b U b U! b d,False
valid,ordered_visit,4,"['h', 'a', 'c', 'b']",go to h only after that go to a only then go to c and only then go to b,& U ! a h & U ! c a & U ! b c F b,& & U! a h & U! c a & U! b c F b & U! h U h U! h a & U! a U a U! a c U! c U c U! c b,False
valid,ordered_visit,4,"['h', 'a', 'c', 'd']",go to h only after that go to a only then go to c and only then go to d,& U ! a h & U ! c a & U ! d c F d,& & U! a h & U! c a & U! d c F d & U! h U h U! h a & U! a U a U! a c U! c U c U! c d,False
valid,ordered_visit,4,"['h', 'a', 'd', 'b']",go to h only after that go to a only then go to d and only then go to b,& U ! a h & U ! d a & U ! b d F b,& & U! a h & U! d a & U! b d F b & U! h U h U! h a & U! a U a U! a d U! d U d U! d b,False
valid,ordered_visit,4,"['h', 'a', 'd', 'c']",go to h only after that go to a only then go to d and only then go to c,& U ! a h & U ! d a & U ! c d F c,& & U! a h & U! d a & U! c d F c & U! h U h U! h a & U! a U a U! a d U! d U d U! d c,False
valid,ordered_visit,4,"['h', 'b', 'a', 'c']",go to h only after that go to b only then go to a and only then go to c,& U ! b h & U ! a b & U ! c a F c,& & U! b h & U! a b & U! c a F c & U! h U h U! h b & U! b U b U! b a U! a U a U! a c,False
valid,ordered_visit,4,"['h', 'b', 'a', 'd']",go to h only after that go to b only then go to a and only then go to d,& U ! b h & U ! a b & U ! d a F d,& & U! b h & U! a b & U! d a F d & U! h U h U! h b & U! b U b U! b a U! a U a U! a d,False
valid,ordered_visit,4,"['h', 'b', 'c', 'a']",go to h only after that go to b only then go to c and only then go to a,& U ! b h & U ! c b & U ! a c F a,& & U! b h & U! c b & U! a c F a & U! h U h U! h b & U! b U b U! b c U! c U c U! c a,False
valid,ordered_visit,4,"['h', 'b', 'c', 'd']",go to h only after that go to b only then go to c and only then go to d,& U ! b h & U ! c b & U ! d c F d,& & U! b h & U! c b & U! d c F d & U! h U h U! h b & U! b U b U! b c U! c U c U! c d,False
valid,ordered_visit,4,"['h', 'b', 'd', 'a']",go to h only after that go to b only then go to d and only then go to a,& U ! b h & U ! d b & U ! a d F a,& & U! b h & U! d b & U! a d F a & U! h U h U! h b & U! b U b U! b d U! d U d U! d a,False
valid,ordered_visit,4,"['h', 'b', 'd', 'c']",go to h only after that go to b only then go to d and only then go to c,& U ! b h & U ! d b & U ! c d F c,& & U! b h & U! d b & U! c d F c & U! h U h U! h b & U! b U b U! b d U! d U d U! d c,False
valid,ordered_visit,4,"['h', 'c', 'a', 'b']",go to h only after that go to c only then go to a and only then go to b,& U ! c h & U ! a c & U ! b a F b,& & U! c h & U! a c & U! b a F b & U! h U h U! h c & U! c U c U! c a U! a U a U! a b,False
valid,ordered_visit,4,"['h', 'c', 'a', 'd']",go to h only after that go to c only then go to a and only then go to d,& U ! c h & U ! a c & U ! d a F d,& & U! c h & U! a c & U! d a F d & U! h U h U! h c & U! c U c U! c a U! a U a U! a d,False
valid,ordered_visit,4,"['h', 'c', 'b', 'a']",go to h only after that go to c only then go to b and only then go to a,& U ! c h & U ! b c & U ! a b F a,& & U! c h & U! b c & U! a b F a & U! h U h U! h c & U! c U c U! c b U! b U b U! b a,False
valid,ordered_visit,4,"['h', 'c', 'b', 'd']",go to h only after that go to c only then go to b and only then go to d,& U ! c h & U ! b c & U ! d b F d,& & U! c h & U! b c & U! d b F d & U! h U h U! h c & U! c U c U! c b U! b U b U! b d,False
valid,ordered_visit,4,"['h', 'c', 'd', 'a']",go to h only after that go to c only then go to d and only then go to a,& U ! c h & U ! d c & U ! a d F a,& & U! c h & U! d c & U! a d F a & U! h U h U! h c & U! c U c U! c d U! d U d U! d a,False
valid,ordered_visit,4,"['h', 'c', 'd', 'b']",go to h only after that go to c only then go to d and only then go to b,& U ! c h & U ! d c & U ! b d F b,& & U! c h & U! d c & U! b d F b & U! h U h U! h c & U! c U c U! c d U! d U d U! d b,False
valid,ordered_visit,4,"['h', 'd', 'a', 'b']",go to h only after that go to d only then go to a and only then go to b,& U ! d h & U ! a d & U ! b a F b,& & U! d h & U! a d & U! b a F b & U! h U h U! h d & U! d U d U! d a U! a U a U! a b,False
valid,ordered_visit,4,"['h', 'd', 'a', 'c']",go to h only after that go to d only then go to a and only then go to c,& U ! d h & U ! a d & U ! c a F c,& & U! d h & U! a d & U! c a F c & U! h U h U! h d & U! d U d U! d a U! a U a U! a c,False
valid,ordered_visit,4,"['h', 'd', 'b', 'a']",go to h only after that go to d only then go to b and only then go to a,& U ! d h & U ! b d & U ! a b F a,& & U! d h & U! b d & U! a b F a & U! h U h U! h d & U! d U d U! d b U! b U b U! b a,False
valid,ordered_visit,4,"['h', 'd', 'b', 'c']",go to h only after that go to d only then go to b and only then go to c,& U ! d h & U ! b d & U ! c b F c,& & U! d h & U! b d & U! c b F c & U! h U h U! h d & U! d U d U! d b U! b U b U! b c,False
valid,ordered_visit,4,"['h', 'd', 'c', 'a']",go to h only after that go to d only then go to c and only then go to a,& U ! d h & U ! c d & U ! a c F a,& & U! d h & U! c d & U! a c F a & U! h U h U! h d & U! d U d U! d c U! c U c U! c a,False
valid,ordered_visit,4,"['h', 'd', 'c', 'b']",go to h only after that go to d only then go to c and only then go to b,& U ! d h & U ! c d & U ! b c F b,& & U! d h & U! c d & U! b c F b & U! h U h U! h d & U! d U d U! d c U! c U c U! c b,False
valid,ordered_visit,4,"['a', 'b', 'c', 'd']",visit d but do not visit d until you have reached c in turn only go to c after you visit b and only go to b after reaching a,& U ! b a & U ! c b & U ! d c F d,& & U! c d & U! b c F b & U! a U a U! a b F b & U! c U c U! c d,Syntax Error
valid,ordered_visit,4,"['a', 'b', 'c', 'h']",visit h but do not visit h until you have reached c in turn only go to c after you visit b and only go to b after reaching a,& U ! b a & U ! c b & U ! h c F h,& & U! c h & U! b c F b & U! h U h U! h c U! c U c U! c b & U! b U b U! b a,Syntax Error
valid,ordered_visit,4,"['a', 'b', 'd', 'c']",visit c but do not visit c until you have reached d in turn only go to d after you visit b and only go to b after reaching a,& U ! b a & U ! d b & U ! c d F c,& & U! d c & U! b d F b & U! a U a U! a b U! b U b U! b c,False
valid,ordered_visit,4,"['a', 'b', 'd', 'h']",visit h but do not visit h until you have reached d in turn only go to d after you visit b and only go to b after reaching a,& U ! b a & U ! d b & U ! h d F h,& & U! d h & U! b d F b & U! a U a U! a b U! b U b U! b h,False
valid,ordered_visit,4,"['a', 'b', 'h', 'c']",visit c but do not visit c until you have reached h in turn only go to h after you visit b and only go to b after reaching a,& U ! b a & U ! h b & U ! c h F c,& & U! h c & U! b h F b & U! c U c U! c b F a & U! b U b U! b h U! h U h U! h c,Syntax Error
valid,ordered_visit,4,"['a', 'b', 'h', 'd']",visit d but do not visit d until you have reached h in turn only go to h after you visit b and only go to b after reaching a,& U ! b a & U ! h b & U ! d h F d,& & U! h d & U! b h F b & U! d U d U! d h U! h U h U! h b,False
valid,ordered_visit,4,"['a', 'c', 'b', 'd']",visit d but do not visit d until you have reached b in turn only go to b after you visit c and only go to c after reaching a,& U ! c a & U ! b c & U ! d b F d,& & U! b d & U! c b F a & U! d U d U! d b U! b U b U! b c,False
valid,ordered_visit,4,"['a', 'c', 'b', 'h']",visit h but do not visit h until you have reached b in turn only go to b after you visit c and only go to c after reaching a,& U ! c a & U ! b c & U ! h b F h,& & U! b h & U! c b F c & U! a U a U! a b U! b U b U! b h,False
valid,ordered_visit,4,"['a', 'c', 'd', 'b']",visit b but do not visit b until you have reached d in turn only go to d after you visit c and only go to c after reaching a,& U ! c a & U ! d c & U ! b d F b,& & U! d b & U! c d F c & U! a U a U! a c U! c U c U! c b & U! b U b U! b d U! d U d U! d c,Syntax Error
valid,ordered_visit,4,"['a', 'c', 'd', 'h']",visit h but do not visit h until you have reached d in turn only go to d after you visit c and only go to c after reaching a,& U ! c a & U ! d c & U ! h d F h,& & U! d h & U! c d F c & U! a U a U! a c U! c U c U! c h,False
valid,ordered_visit,4,"['a', 'c', 'h', 'b']",visit b but do not visit b until you have reached h in turn only go to h after you visit c and only go to c after reaching a,& U ! c a & U ! h c & U ! b h F b,& & U! h b & U! c h F c & U! a U a U! a c F a & U! b U b U! b h U! h U h U! h c,Syntax Error
valid,ordered_visit,4,"['a', 'c', 'h', 'd']",visit d but do not visit d until you have reached h in turn only go to h after you visit c and only go to c after reaching a,& U ! c a & U ! h c & U ! d h F d,& & U! h d & U! c h F a & U! d U d U! d h U! h U h U! h c,False
valid,ordered_visit,4,"['a', 'd', 'b', 'c']",visit c but do not visit c until you have reached b in turn only go to b after you visit d and only go to d after reaching a,& U ! d a & U ! b d & U ! c b F c,& & U! b c & U! d b F d & U! a U a U! a d U! d U d U! d c,False
valid,ordered_visit,4,"['a', 'd', 'b', 'h']",visit h but do not visit h until you have reached b in turn only go to b after you visit d and only go to d after reaching a,& U ! d a & U ! b d & U ! h b F h,& & U! b h & U! d b F d & U! h U h U! h b U! b U b U! b d,False
valid,ordered_visit,4,"['a', 'd', 'c', 'b']",visit b but do not visit b until you have reached c in turn only go to c after you visit d and only go to d after reaching a,& U ! d a & U ! c d & U ! b c F b,& & U! c b & U! d c F d & U! a U a U! a d & U! c U c U! c b & U! b U b U! b c U! c U c U! c d,False
valid,ordered_visit,4,"['a', 'd', 'c', 'h']",visit h but do not visit h until you have reached c in turn only go to c after you visit d and only go to d after reaching a,& U ! d a & U ! c d & U ! h c F h,& & U! c h & U! d c F d & U! h U h U! h c U! c U c U! c d,False
valid,ordered_visit,4,"['a', 'd', 'h', 'b']",visit b but do not visit b until you have reached h in turn only go to h after you visit d and only go to d after reaching a,& U ! d a & U ! h d & U ! b h F b,& & U! h b & U! d h F d & U! a U a U! a d & U! h U h U! h U h U! h b,Syntax Error
valid,ordered_visit,4,"['a', 'd', 'h', 'c']",visit c but do not visit c until you have reached h in turn only go to h after you visit d and only go to d after reaching a,& U ! d a & U ! h d & U ! c h F c,& & U! h c & U! d h F d & U! c U c U! c h U! h U h U! h d,False
valid,ordered_visit,4,"['a', 'h', 'b', 'c']",visit c but do not visit c until you have reached b in turn only go to b after you visit h and only go to h after reaching a,& U ! h a & U ! b h & U ! c b F c,& & U! b c & U! h b F h & U! c U c U! c b U! b U b U! b h,False
valid,ordered_visit,4,"['a', 'h', 'b', 'd']",visit d but do not visit d until you have reached b in turn only go to b after you visit h and only go to h after reaching a,& U ! h a & U ! b h & U ! d b F d,& & U! b d & U! h b F h & U! a U a U! a h & U! h U h U! h d & U! d U d U! d b U! b U b U! b h,False
valid,ordered_visit,4,"['a', 'h', 'c', 'b']",visit b but do not visit b until you have reached c in turn only go to c after you visit h and only go to h after reaching a,& U ! h a & U ! c h & U ! b c F b,& & U! c b & U! h c F h & U! a U a U! a h,Syntax Error
valid,ordered_visit,4,"['a', 'h', 'c', 'd']",visit d but do not visit d until you have reached c in turn only go to c after you visit h and only go to h after reaching a,& U ! h a & U ! c h & U ! d c F d,& & U! c d & U! h c F h & U! a U a U! a h,Syntax Error
valid,ordered_visit,4,"['a', 'h', 'd', 'b']",visit b but do not visit b until you have reached d in turn only go to d after you visit h and only go to h after reaching a,& U ! h a & U ! d h & U ! b d F b,& & U! d h & U! a h F a & U! b U b U! b d & U! d U d U! d h U! h U h U! h a,False
valid,ordered_visit,4,"['a', 'h', 'd', 'c']",visit c but do not visit c until you have reached d in turn only go to d after you visit h and only go to h after reaching a,& U ! h a & U ! d h & U ! c d F c,& & U! d c & U! h d F h & U! a U a U! a h & U! h U h U! h c,Syntax Error
valid,ordered_visit,4,"['b', 'a', 'c', 'd']",visit d but do not visit d until you have reached c in turn only go to c after you visit a and only go to a after reaching b,& U ! a b & U ! c a & U ! d c F d,& & U! c d & U! a c F a & U! b U b U! b a F a & U! d U d U! d c U! c U c U! c a,Syntax Error
valid,ordered_visit,4,"['b', 'a', 'c', 'h']",visit h but do not visit h until you have reached c in turn only go to c after you visit a and only go to a after reaching b,& U ! a b & U ! c a & U ! h c F h,& & U! c h & U! a c F a & U! b U b U! b a F a & U! h U h U! h c U! c U c U! c a,Syntax Error
valid,ordered_visit,4,"['b', 'a', 'd', 'c']",visit c but do not visit c until you have reached d in turn only go to d after you visit a and only go to a after reaching b,& U ! a b & U ! d a & U ! c d F c,& & U! d c & U! a d F a & U! b U b U! b a F a & U! c U c U! c d U! d U d U! d a,Syntax Error
valid,ordered_visit,4,"['b', 'a', 'd', 'h']",visit h but do not visit h until you have reached d in turn only go to d after you visit a and only go to a after reaching b,& U ! a b & U ! d a & U ! h d F h,& & U! d h & U! a d F a & U! b U b U! b a F a & U! h U h U! h d U! d U d U! d a U! a U a U! a b,Syntax Error
valid,ordered_visit,4,"['b', 'a', 'h', 'c']",visit c but do not visit c until you have reached h in turn only go to h after you visit a and only go to a after reaching b,& U ! a b & U ! h a & U ! c h F c,& & U! h c & U! a h F a & U! c U c U! c h U! h U h U! h a,False
valid,ordered_visit,4,"['b', 'a', 'h', 'd']",visit d but do not visit d until you have reached h in turn only go to h after you visit a and only go to a after reaching b,& U ! a b & U ! h a & U ! d h F d,& & U! h d & U! a h F a & U! d U d U! d h U! h U h U! h a,False
valid,ordered_visit,4,"['b', 'c', 'a', 'd']",visit d but do not visit d until you have reached a in turn only go to a after you visit c and only go to c after reaching b,& U ! c b & U ! a c & U ! d a F d,& & U! a d & U! c a F b & U! d U d U! d a U! a U a U! a c U! c U c U! c b,Syntax Error
valid,ordered_visit,4,"['b', 'c', 'a', 'h']",visit h but do not visit h until you have reached a in turn only go to a after you visit c and only go to c after reaching b,& U ! c b & U ! a c & U ! h a F h,& & U! a h & U! c a F c & U! b U b U! b c F b & U! h U h U! h a U! a U a U! a c U! c U c U! c b,Syntax Error
valid,ordered_visit,4,"['b', 'c', 'd', 'a']",visit a but do not visit a until you have reached d in turn only go to d after you visit c and only go to c after reaching b,& U ! c b & U ! d c & U ! a d F a,& & U! d a & U! c d F c & U! b U b U! b c F b & U! a U a U! a d U! d U d U! d c U! c U c U! c b,Syntax Error
valid,ordered_visit,4,"['b', 'c', 'd', 'h']",visit h but do not visit h until you have reached d in turn only go to d after you visit c and only go to c after reaching b,& U ! c b & U ! d c & U ! h d F h,& & U! d h & U! c d F c & U! b U b U! b c F b & U! h U h U! h d U! d U d U! d c U! c U c U! c b,Syntax Error
valid,ordered_visit,4,"['b', 'c', 'h', 'a']",visit a but do not visit a until you have reached h in turn only go to h after you visit c and only go to c after reaching b,& U ! c b & U ! h c & U ! a h F a,& & U! h a & U! c h F c & U! b U b U! b c F b & U! a U a U! a h U! h U h U! h c U! c U c U! c b,Syntax Error
valid,ordered_visit,4,"['b', 'c', 'h', 'd']",visit d but do not visit d until you have reached h in turn only go to h after you visit c and only go to c after reaching b,& U ! c b & U ! h c & U ! d h F d,& & U! h d & U! c h F b & U! d U d U! d h U! h U h U! h c & U! c U c U! c b,Syntax Error
valid,ordered_visit,4,"['b', 'd', 'a', 'c']",visit c but do not visit c until you have reached a in turn only go to a after you visit d and only go to d after reaching b,& U ! d b & U ! a d & U ! c a F c,& & U! a c & U! d a F d & U! c U c U! c a U! a U a U! a d,False
valid,ordered_visit,4,"['b', 'd', 'a', 'h']",visit h but do not visit h until you have reached a in turn only go to a after you visit d and only go to d after reaching b,& U ! d b & U ! a d & U ! h a F h,& & U! a h & U! d a F d & U! h U h U! h a U! a U a U! a d,False
valid,ordered_visit,4,"['b', 'd', 'c', 'a']",visit a but do not visit a until you have reached c in turn only go to c after you visit d and only go to d after reaching b,& U ! d b & U ! c d & U ! a c F a,& & U! c a & U! d c F d & U! a U a U! a c U! c U c U! c d,False
valid,ordered_visit,4,"['b', 'd', 'c', 'h']",visit h but do not visit h until you have reached c in turn only go to c after you visit d and only go to d after reaching b,& U ! d b & U ! c d & U ! h c F h,& & U! c h & U! d c F d & U! h U h U! h c U! c U c U! c d,False
valid,ordered_visit,4,"['b', 'd', 'h', 'a']",visit a but do not visit a until you have reached h in turn only go to h after you visit d and only go to d after reaching b,& U ! d b & U ! h d & U ! a h F a,& & U! h a & U! d h F d & U! a U a U! a h U! h U h U! h d,False
valid,ordered_visit,4,"['b', 'd', 'h', 'c']",visit c but do not visit c until you have reached h in turn only go to h after you visit d and only go to d after reaching b,& U ! d b & U ! h d & U ! c h F c,& & U! h c & U! d h F d & U! c U c U! c h U! h U h U! h d,False
valid,ordered_visit,4,"['b', 'h', 'a', 'c']",visit c but do not visit c until you have reached a in turn only go to a after you visit h and only go to h after reaching b,& U ! h b & U ! a h & U ! c a F c,& & U! a c & U! h a F h & U! c U c U! c a U! a U a U! a h,False
valid,ordered_visit,4,"['b', 'h', 'a', 'd']",visit d but do not visit d until you have reached a in turn only go to a after you visit h and only go to h after reaching b,& U ! h b & U ! a h & U ! d a F d,& & U! a d & U! h a F h & U! b U b U! b h & U! a U a U! a d & U! d U d U! d h,Syntax Error
valid,ordered_visit,4,"['b', 'h', 'c', 'a']",visit a but do not visit a until you have reached c in turn only go to c after you visit h and only go to h after reaching b,& U ! h b & U ! c h & U ! a c F a,& & U! c a & U! h c F h & U! b U b U! b h & U! a U a U! a c U! c U c U! c h,False
valid,ordered_visit,4,"['b', 'h', 'c', 'd']",visit d but do not visit d until you have reached c in turn only go to c after you visit h and only go to h after reaching b,& U ! h b & U ! c h & U ! d c F d,& & U! c d & U! h c F h & U! b U b U! b h & U! h U h U! h d & U! d U d U! d c U! c U c U! c h,False
valid,ordered_visit,4,"['b', 'h', 'd', 'a']",visit a but do not visit a until you have reached d in turn only go to d after you visit h and only go to h after reaching b,& U ! h b & U ! d h & U ! a d F a,& & U! d a & U! h d F h & U! b U b U! b h F h & U! a U a U! a d U! d U d U! d h,Syntax Error
valid,ordered_visit,4,"['b', 'h', 'd', 'c']",visit c but do not visit c until you have reached d in turn only go to d after you visit h and only go to h after reaching b,& U ! h b & U ! d h & U ! c d F c,& & U! d c & U! h d F h & U! b U b U! b h F h & U! c U c U! c d U! d U d U! d h,Syntax Error
valid,ordered_visit,4,"['c', 'a', 'b', 'd']",visit d but do not visit d until you have reached b in turn only go to b after you visit a and only go to a after reaching c,& U ! a c & U ! b a & U ! d b F d,& & U! b d & U! a b F a & U! c U c U! c a F a & U! d U d U! d b U! b U b U! b a,Syntax Error
valid,ordered_visit,4,"['c', 'a', 'b', 'h']",visit h but do not visit h until you have reached b in turn only go to b after you visit a and only go to a after reaching c,& U ! a c & U ! b a & U ! h b F h,& & U! b h & U! a b F a & U! c U c U! c a F a & U! h U h U! h b U! b U b U! b a,Syntax Error
valid,ordered_visit,4,"['c', 'a', 'd', 'b']",visit b but do not visit b until you have reached d in turn only go to d after you visit a and only go to a after reaching c,& U ! a c & U ! d a & U ! b d F b,& & U! d a & U! a d F a & U! b U b U! b d U! d U d U! d a,False
valid,ordered_visit,4,"['c', 'a', 'd', 'h']",visit h but do not visit h until you have reached d in turn only go to d after you visit a and only go to a after reaching c,& U ! a c & U ! d a & U ! h d F h,& & U! d h & U! a d F a & U! c U c U! c a F a & U! h U h U! h d U! d U d U! d a,Syntax Error
valid,ordered_visit,4,"['c', 'a', 'h', 'b']",visit b but do not visit b until you have reached h in turn only go to h after you visit a and only go to a after reaching c,& U ! a c & U ! h a & U ! b h F b,& & U! h b & U! a h F a & U! c U c U! c a F a & U! b U b U! b h U! h U h U! h a,Syntax Error
valid,ordered_visit,4,"['c', 'a', 'h', 'd']",visit d but do not visit d until you have reached h in turn only go to h after you visit a and only go to a after reaching c,& U ! a c & U ! h a & U ! d h F d,& & U! h d & U! a h F a & U! c U c U! c a F a & U! d U d U! d h U! h U h U! h a,Syntax Error
valid,ordered_visit,4,"['c', 'b', 'a', 'd']",visit d but do not visit d until you have reached a in turn only go to a after you visit b and only go to b after reaching c,& U ! b c & U ! a b & U ! d a F d,& & U! a d & U! b a F b & U! c U c U! c a U! a U a U! a d,False
valid,ordered_visit,4,"['c', 'b', 'a', 'h']",visit h but do not visit h until you have reached a in turn only go to a after you visit b and only go to b after reaching c,& U ! b c & U ! a b & U ! h a F h,& & U! a h & U! b a F b & U! c U c U! c b F b & U! h U h U! h a U! a U a U! a b,Syntax Error
