train_or_valid,pattern_type,nprops,prop_perm,utterances,true_ltl,output_ltl,is_correct
valid,visit,3,"['d', 'h', 'c']",go to d h and c in any order,& F d & F h F c,& F c & F d & F h F c,True
valid,visit,3,"['h', 'a', 'b']",go to h a and b in any order,& F h & F a F b,& F b & F h & F a F c,False
valid,visit,3,"['h', 'a', 'c']",go to h a and c in any order,& F h & F a F c,& F c & F a F h,True
valid,visit,3,"['h', 'a', 'd']",go to h a and d in any order,& F h & F a F d,& F d & F h & F a F d,True
valid,visit,3,"['h', 'b', 'a']",go to h b and a in any order,& F h & F b F a,& F a & F h & F b F c,False
valid,visit,3,"['h', 'b', 'c']",go to h b and c in any order,& F h & F b F c,& F c & F h & F b F c,True
valid,visit,3,"['h', 'b', 'd']",go to h b and d in any order,& F h & F b F d,& F d & F h & F b F d,True
valid,visit,3,"['h', 'c', 'a']",go to h c and a in any order,& F h & F c F a,& F a & F c F h,True
valid,visit,3,"['h', 'c', 'b']",go to h c and b in any order,& F h & F c F b,& F b & F h & F c F d,False
valid,visit,3,"['h', 'c', 'd']",go to h c and d in any order,& F h & F c F d,& F d & F h & F c F d,True
valid,visit,3,"['h', 'd', 'a']",go to h d and a in any order,& F h & F d F a,& F a & F h & F d F c,False
valid,visit,3,"['h', 'd', 'b']",go to h d and b in any order,& F h & F d F b,& F b & F h & F d F c,False
valid,visit,3,"['h', 'd', 'c']",go to h d and c in any order,& F h & F d F c,& F c & F h & F d F c,True
valid,visit,3,"['a', 'b', 'c']",make sure a b and c are all visited,& F a & F b F c,& F a & F b F c,True
valid,visit,3,"['a', 'b', 'd']",make sure a b and d are all visited,& F a & F b F d,& F a & F b F d,True
valid,visit,3,"['a', 'b', 'h']",make sure a b and h are all visited,& F a & F b F h,& F a & F b F h,True
valid,visit,3,"['a', 'c', 'b']",make sure a c and b are all visited,& F a & F c F b,& F a & F c F b,True
valid,visit,3,"['a', 'c', 'd']",make sure a c and d are all visited,& F a & F c F d,& F a & F c F d,True
valid,visit,3,"['a', 'c', 'h']",make sure a c and h are all visited,& F a & F c F h,& F a & F c F h,True
valid,visit,3,"['a', 'd', 'b']",make sure a d and b are all visited,& F a & F d F b,& F a & F d F b,True
valid,visit,3,"['a', 'd', 'c']",make sure a d and c are all visited,& F a & F d F c,& F a & F d F c,True
valid,visit,3,"['a', 'd', 'h']",make sure a d and h are all visited,& F a & F d F h,& F a & F d F h,True
valid,visit,3,"['a', 'h', 'b']",make sure a h and b are all visited,& F a & F h F b,& F a & F h F b,True
valid,visit,3,"['a', 'h', 'c']",make sure a h and c are all visited,& F a & F h F c,& F a & F h F c,True
valid,visit,3,"['a', 'h', 'd']",make sure a h and d are all visited,& F a & F h F d,& F a & F h F d,True
valid,visit,3,"['b', 'a', 'c']",make sure b a and c are all visited,& F b & F a F c,& F b & F a F c,True
valid,visit,3,"['b', 'a', 'd']",make sure b a and d are all visited,& F b & F a F d,& F b & F a F d,True
valid,visit,3,"['b', 'a', 'h']",make sure b a and h are all visited,& F b & F a F h,& F b & F a F h,True
valid,visit,3,"['b', 'c', 'a']",make sure b c and a are all visited,& F b & F c F a,& F b & F c F a,True
valid,visit,3,"['b', 'c', 'd']",make sure b c and d are all visited,& F b & F c F d,& F b & F c F d,True
valid,visit,3,"['b', 'c', 'h']",make sure b c and h are all visited,& F b & F c F h,& F b & F c F h,True
valid,visit,3,"['b', 'd', 'a']",make sure b d and a are all visited,& F b & F d F a,& F b & F d F a,True
valid,visit,3,"['b', 'd', 'c']",make sure b d and c are all visited,& F b & F d F c,& F b & F d F c,True
valid,visit,3,"['b', 'd', 'h']",make sure b d and h are all visited,& F b & F d F h,& F b & F d F h,True
valid,visit,3,"['b', 'h', 'a']",make sure b h and a are all visited,& F b & F h F a,& F b & F h F a,True
valid,visit,3,"['b', 'h', 'c']",make sure b h and c are all visited,& F b & F h F c,& F b & F h F c,True
valid,visit,3,"['b', 'h', 'd']",make sure b h and d are all visited,& F b & F h F d,& F b & F h F d,True
valid,visit,3,"['c', 'a', 'b']",make sure c a and b are all visited,& F c & F a F b,& F c & F a F b,True
valid,visit,3,"['c', 'a', 'd']",make sure c a and d are all visited,& F c & F a F d,& F c & F a F d,True
valid,visit,3,"['c', 'a', 'h']",make sure c a and h are all visited,& F c & F a F h,& F c & F a F h,True
valid,visit,3,"['c', 'b', 'a']",make sure c b and a are all visited,& F c & F b F a,& F c & F b F a,True
valid,visit,3,"['c', 'b', 'd']",make sure c b and d are all visited,& F c & F b F d,& F c & F b F d,True
valid,visit,3,"['c', 'b', 'h']",make sure c b and h are all visited,& F c & F b F h,& F c & F b F h,True
valid,visit,3,"['c', 'd', 'a']",make sure c d and a are all visited,& F c & F d F a,& F c & F d F a,True
valid,visit,3,"['c', 'd', 'b']",make sure c d and b are all visited,& F c & F d F b,& F c & F d F b,True
valid,visit,3,"['c', 'd', 'h']",make sure c d and h are all visited,& F c & F d F h,& F c & F d F h,True
valid,visit,3,"['c', 'h', 'a']",make sure c h and a are all visited,& F c & F h F a,& F c & F h F a,True
valid,visit,3,"['c', 'h', 'b']",make sure c h and b are all visited,& F c & F h F b,& F c & F h F b,True
valid,visit,3,"['c', 'h', 'd']",make sure c h and d are all visited,& F c & F h F d,& F c & F h F d,True
valid,visit,3,"['d', 'a', 'b']",make sure d a and b are all visited,& F d & F a F b,& F d & F a F b,True
valid,visit,3,"['d', 'a', 'c']",make sure d a and c are all visited,& F d & F a F c,& F d & F a F c,True
valid,visit,3,"['d', 'a', 'h']",make sure d a and h are all visited,& F d & F a F h,& F d & F a F h,True
valid,visit,3,"['d', 'b', 'a']",make sure d b and a are all visited,& F d & F b F a,& F d & F b F a,True
valid,visit,3,"['d', 'b', 'c']",make sure d b and c are all visited,& F d & F b F c,& F d & F b F c,True
valid,visit,3,"['d', 'b', 'h']",make sure d b and h are all visited,& F d & F b F h,& F d & F b F h,True
valid,visit,3,"['d', 'c', 'a']",make sure d c and a are all visited,& F d & F c F a,& F d & F c F a,True
valid,visit,3,"['d', 'c', 'b']",make sure d c and b are all visited,& F d & F c F b,& F d & F c F b,True
valid,visit,3,"['d', 'c', 'h']",make sure d c and h are all visited,& F d & F c F h,& F d & F c F h,True
valid,visit,3,"['d', 'h', 'a']",make sure d h and a are all visited,& F d & F h F a,& F d & F h F a,True
valid,visit,3,"['d', 'h', 'b']",make sure d h and b are all visited,& F d & F h F b,& F d & F h F b,True
valid,visit,3,"['d', 'h', 'c']",make sure d h and c are all visited,& F d & F h F c,& F d & F h F c,True
valid,visit,3,"['h', 'a', 'b']",make sure h a and b are all visited,& F h & F a F b,& F h & F a F b,True
valid,visit,3,"['h', 'a', 'c']",make sure h a and c are all visited,& F h & F a F c,& F h & F a F c,True
valid,visit,3,"['h', 'a', 'd']",make sure h a and d are all visited,& F h & F a F d,& F h & F a F d,True
valid,visit,3,"['h', 'b', 'a']",make sure h b and a are all visited,& F h & F b F a,& F h & F b F a,True
valid,visit,3,"['h', 'b', 'c']",make sure h b and c are all visited,& F h & F b F c,& F h & F b F c,True
valid,visit,3,"['h', 'b', 'd']",make sure h b and d are all visited,& F h & F b F d,& F h & F b F d,True
valid,visit,3,"['h', 'c', 'a']",make sure h c and a are all visited,& F h & F c F a,& F h & F c F a,True
valid,visit,3,"['h', 'c', 'b']",make sure h c and b are all visited,& F h & F c F b,& F h & F c F b,True
valid,visit,3,"['h', 'c', 'd']",make sure h c and d are all visited,& F h & F c F d,& F h & F c F d,True
valid,visit,3,"['h', 'd', 'a']",make sure h d and a are all visited,& F h & F d F a,& F h & F d F a,True
valid,visit,3,"['h', 'd', 'b']",make sure h d and b are all visited,& F h & F d F b,& F h & F d F b,True
valid,visit,3,"['h', 'd', 'c']",make sure h d and c are all visited,& F h & F d F c,& F h & F d F c,True
valid,visit,3,"['a', 'b', 'c']",do not stop until a b and c are visited,& F a & F b F c,& F a & F b F c,True
valid,visit,3,"['a', 'b', 'd']",do not stop until a b and d are visited,& F a & F b F d,& F a & F b F d,True
valid,visit,3,"['a', 'b', 'h']",do not stop until a b and h are visited,& F a & F b F h,& F a & F b F h,True
valid,visit,3,"['a', 'c', 'b']",do not stop until a c and b are visited,& F a & F c F b,& F a & F c F b,True
valid,visit,3,"['a', 'c', 'd']",do not stop until a c and d are visited,& F a & F c F d,& F a & F c F d,True
valid,visit,3,"['a', 'c', 'h']",do not stop until a c and h are visited,& F a & F c F h,& F a & F c F h,True
valid,visit,3,"['a', 'd', 'b']",do not stop until a d and b are visited,& F a & F d F b,& F a & F d F b,True
valid,visit,3,"['a', 'd', 'c']",do not stop until a d and c are visited,& F a & F d F c,& F a & F d F c,True
valid,visit,3,"['a', 'd', 'h']",do not stop until a d and h are visited,& F a & F d F h,& F a & F d F h,True
valid,visit,3,"['a', 'h', 'b']",do not stop until a h and b are visited,& F a & F h F b,& F a & F h F b,True
valid,visit,3,"['a', 'h', 'c']",do not stop until a h and c are visited,& F a & F h F c,& F a & F h F c,True
valid,visit,3,"['a', 'h', 'd']",do not stop until a h and d are visited,& F a & F h F d,& F a & F h F d,True
valid,visit,3,"['b', 'a', 'c']",do not stop until b a and c are visited,& F b & F a F c,& F b & F a F c,True
valid,visit,3,"['b', 'a', 'd']",do not stop until b a and d are visited,& F b & F a F d,& F b & F a F d,True
valid,visit,3,"['b', 'a', 'h']",do not stop until b a and h are visited,& F b & F a F h,& F b & F a F h,True
valid,visit,3,"['b', 'c', 'a']",do not stop until b c and a are visited,& F b & F c F a,& F b & F c F a,True
valid,visit,3,"['b', 'c', 'd']",do not stop until b c and d are visited,& F b & F c F d,& F b & F c F d,True
valid,visit,3,"['b', 'c', 'h']",do not stop until b c and h are visited,& F b & F c F h,& F b & F c F h,True
valid,visit,3,"['b', 'd', 'a']",do not stop until b d and a are visited,& F b & F d F a,& F b & F d F a,True
valid,visit,3,"['b', 'd', 'c']",do not stop until b d and c are visited,& F b & F d F c,& F b & F d F c,True
valid,visit,3,"['b', 'd', 'h']",do not stop until b d and h are visited,& F b & F d F h,& F b & F d F h,True
valid,visit,3,"['b', 'h', 'a']",do not stop until b h and a are visited,& F b & F h F a,& F b & F h F a,True
valid,visit,3,"['b', 'h', 'c']",do not stop until b h and c are visited,& F b & F h F c,& F b & F h F c,True
valid,visit,3,"['b', 'h', 'd']",do not stop until b h and d are visited,& F b & F h F d,& F b & F h F d,True
valid,visit,3,"['c', 'a', 'b']",do not stop until c a and b are visited,& F c & F a F b,& F c & F a F b,True
valid,visit,3,"['c', 'a', 'd']",do not stop until c a and d are visited,& F c & F a F d,& F c & F a F d,True
valid,visit,3,"['c', 'a', 'h']",do not stop until c a and h are visited,& F c & F a F h,& F c & F a F h,True
valid,visit,3,"['c', 'b', 'a']",do not stop until c b and a are visited,& F c & F b F a,& F c & F b F a,True
valid,visit,3,"['c', 'b', 'd']",do not stop until c b and d are visited,& F c & F b F d,& F c & F b F d,True
valid,visit,3,"['c', 'b', 'h']",do not stop until c b and h are visited,& F c & F b F h,& F c & F b F h,True
valid,visit,3,"['c', 'd', 'a']",do not stop until c d and a are visited,& F c & F d F a,& F c & F d F a,True
valid,visit,3,"['c', 'd', 'b']",do not stop until c d and b are visited,& F c & F d F b,& F c & F d F b,True
valid,visit,3,"['c', 'd', 'h']",do not stop until c d and h are visited,& F c & F d F h,& F c & F d F h,True
valid,visit,3,"['c', 'h', 'a']",do not stop until c h and a are visited,& F c & F h F a,& F c & F h F a,True
valid,visit,3,"['c', 'h', 'b']",do not stop until c h and b are visited,& F c & F h F b,& F c & F h F b,True
valid,visit,3,"['c', 'h', 'd']",do not stop until c h and d are visited,& F c & F h F d,& F c & F h F d,True
valid,visit,3,"['d', 'a', 'b']",do not stop until d a and b are visited,& F d & F a F b,& F d & F a F b,True
valid,visit,3,"['d', 'a', 'c']",do not stop until d a and c are visited,& F d & F a F c,& F d & F a F c,True
valid,visit,3,"['d', 'a', 'h']",do not stop until d a and h are visited,& F d & F a F h,& F d & F a F h,True
valid,visit,3,"['d', 'b', 'a']",do not stop until d b and a are visited,& F d & F b F a,& F d & F b F a,True
valid,visit,3,"['d', 'b', 'c']",do not stop until d b and c are visited,& F d & F b F c,& F d & F b F c,True
valid,visit,3,"['d', 'b', 'h']",do not stop until d b and h are visited,& F d & F b F h,& F d & F b F h,True
valid,visit,3,"['d', 'c', 'a']",do not stop until d c and a are visited,& F d & F c F a,& F d & F c F a,True
valid,visit,3,"['d', 'c', 'b']",do not stop until d c and b are visited,& F d & F c F b,& F d & F c F b,True
valid,visit,3,"['d', 'c', 'h']",do not stop until d c and h are visited,& F d & F c F h,& F d & F c F h,True
valid,visit,3,"['d', 'h', 'a']",do not stop until d h and a are visited,& F d & F h F a,& F d & F h F a,True
valid,visit,3,"['d', 'h', 'b']",do not stop until d h and b are visited,& F d & F h F b,& F d & F h F b,True
valid,visit,3,"['d', 'h', 'c']",do not stop until d h and c are visited,& F d & F h F c,& F d & F h F c,True
valid,visit,3,"['h', 'a', 'b']",do not stop until h a and b are visited,& F h & F a F b,& F h & F a F b,True
valid,visit,3,"['h', 'a', 'c']",do not stop until h a and c are visited,& F h & F a F c,& F h & F a F c,True
valid,visit,3,"['h', 'a', 'd']",do not stop until h a and d are visited,& F h & F a F d,& F h & F a F d,True
valid,visit,3,"['h', 'b', 'a']",do not stop until h b and a are visited,& F h & F b F a,& F h & F b F a,True
valid,visit,3,"['h', 'b', 'c']",do not stop until h b and c are visited,& F h & F b F c,& F h & F b F c,True
valid,visit,3,"['h', 'b', 'd']",do not stop until h b and d are visited,& F h & F b F d,& F h & F b F d,True
valid,visit,3,"['h', 'c', 'a']",do not stop until h c and a are visited,& F h & F c F a,& F h & F c F a,True
valid,visit,3,"['h', 'c', 'b']",do not stop until h c and b are visited,& F h & F c F b,& F h & F c F b,True
valid,visit,3,"['h', 'c', 'd']",do not stop until h c and d are visited,& F h & F c F d,& F h & F c F d,True
valid,visit,3,"['h', 'd', 'a']",do not stop until h d and a are visited,& F h & F d F a,& F h & F d F a,True
valid,visit,3,"['h', 'd', 'b']",do not stop until h d and b are visited,& F h & F d F b,& F h & F d F b,True
valid,visit,3,"['h', 'd', 'c']",do not stop until h d and c are visited,& F h & F d F c,& F h & F d F c,True
valid,visit,3,"['a', 'b', 'c']",a b and c must be visited,& F a & F b F c,& F a & F b F c,True
valid,visit,3,"['a', 'b', 'd']",a b and d must be visited,& F a & F b F d,& F a & F b F d,True
valid,visit,3,"['a', 'b', 'h']",a b and h must be visited,& F a & F b F h,& F a & F b F h,True
valid,visit,3,"['a', 'c', 'b']",a c and b must be visited,& F a & F c F b,& F a & F c F b,True
valid,visit,3,"['a', 'c', 'd']",a c and d must be visited,& F a & F c F d,& F a & F c F d,True
valid,visit,3,"['a', 'c', 'h']",a c and h must be visited,& F a & F c F h,& F a & F c F h,True
valid,visit,3,"['a', 'd', 'b']",a d and b must be visited,& F a & F d F b,& F a & F d F b,True
valid,visit,3,"['a', 'd', 'c']",a d and c must be visited,& F a & F d F c,& F a & F d F c,True
valid,visit,3,"['a', 'd', 'h']",a d and h must be visited,& F a & F d F h,& F a & F d F h,True
valid,visit,3,"['a', 'h', 'b']",a h and b must be visited,& F a & F h F b,& F a & F h F b,True
valid,visit,3,"['a', 'h', 'c']",a h and c must be visited,& F a & F h F c,& F a & F h F c,True
valid,visit,3,"['a', 'h', 'd']",a h and d must be visited,& F a & F h F d,& F a & F h F d,True
valid,visit,3,"['b', 'a', 'c']",b a and c must be visited,& F b & F a F c,& F b & F a F c,True
valid,visit,3,"['b', 'a', 'd']",b a and d must be visited,& F b & F a F d,& F b & F a F d,True
valid,visit,3,"['b', 'a', 'h']",b a and h must be visited,& F b & F a F h,& F b & F a F h,True
valid,visit,3,"['b', 'c', 'a']",b c and a must be visited,& F b & F c F a,& F b & F c F a,True
valid,visit,3,"['b', 'c', 'd']",b c and d must be visited,& F b & F c F d,& F b & F c F d,True
valid,visit,3,"['b', 'c', 'h']",b c and h must be visited,& F b & F c F h,& F b & F c F h,True
valid,visit,3,"['b', 'd', 'a']",b d and a must be visited,& F b & F d F a,& F b & F d F a,True
valid,visit,3,"['b', 'd', 'c']",b d and c must be visited,& F b & F d F c,& F b & F d F c,True
valid,visit,3,"['b', 'd', 'h']",b d and h must be visited,& F b & F d F h,& F b & F d F h,True
valid,visit,3,"['b', 'h', 'a']",b h and a must be visited,& F b & F h F a,& F b & F h F a,True
valid,visit,3,"['b', 'h', 'c']",b h and c must be visited,& F b & F h F c,& F b & F h F c,True
valid,visit,3,"['b', 'h', 'd']",b h and d must be visited,& F b & F h F d,& F b & F h F d,True
valid,visit,3,"['c', 'a', 'b']",c a and b must be visited,& F c & F a F b,& F c & F a F b,True
valid,visit,3,"['c', 'a', 'd']",c a and d must be visited,& F c & F a F d,& F c & F a F d,True
valid,visit,3,"['c', 'a', 'h']",c a and h must be visited,& F c & F a F h,& F c & F a F h,True
valid,visit,3,"['c', 'b', 'a']",c b and a must be visited,& F c & F b F a,& F c & F b F a,True
valid,visit,3,"['c', 'b', 'd']",c b and d must be visited,& F c & F b F d,& F c & F b F d,True
valid,visit,3,"['c', 'b', 'h']",c b and h must be visited,& F c & F b F h,& F c & F b F h,True
valid,visit,3,"['c', 'd', 'a']",c d and a must be visited,& F c & F d F a,& F c & F d F a,True
valid,visit,3,"['c', 'd', 'b']",c d and b must be visited,& F c & F d F b,& F c & F d F b,True
valid,visit,3,"['c', 'd', 'h']",c d and h must be visited,& F c & F d F h,& F c & F d F h,True
valid,visit,3,"['c', 'h', 'a']",c h and a must be visited,& F c & F h F a,& F c & F h F a,True
valid,visit,3,"['c', 'h', 'b']",c h and b must be visited,& F c & F h F b,& F c & F h F b,True
valid,visit,3,"['c', 'h', 'd']",c h and d must be visited,& F c & F h F d,& F c & F h F d,True
valid,visit,3,"['d', 'a', 'b']",d a and b must be visited,& F d & F a F b,& F d & F a F b,True
valid,visit,3,"['d', 'a', 'c']",d a and c must be visited,& F d & F a F c,& F d & F a F c,True
valid,visit,3,"['d', 'a', 'h']",d a and h must be visited,& F d & F a F h,& F d & F a F h,True
valid,visit,3,"['d', 'b', 'a']",d b and a must be visited,& F d & F b F a,& F d & F b F a,True
valid,visit,3,"['d', 'b', 'c']",d b and c must be visited,& F d & F b F c,& F d & F b F c,True
valid,visit,3,"['d', 'b', 'h']",d b and h must be visited,& F d & F b F h,& F d & F b F h,True
valid,visit,3,"['d', 'c', 'a']",d c and a must be visited,& F d & F c F a,& F d & F c F a,True
valid,visit,3,"['d', 'c', 'b']",d c and b must be visited,& F d & F c F b,& F d & F c F b,True
valid,visit,3,"['d', 'c', 'h']",d c and h must be visited,& F d & F c F h,& F d & F c F h,True
valid,visit,3,"['d', 'h', 'a']",d h and a must be visited,& F d & F h F a,& F d & F h F a,True
valid,visit,3,"['d', 'h', 'b']",d h and b must be visited,& F d & F h F b,& F d & F h F b,True
valid,visit,3,"['d', 'h', 'c']",d h and c must be visited,& F d & F h F c,& F d & F h F c,True
valid,visit,3,"['h', 'a', 'b']",h a and b must be visited,& F h & F a F b,& F h & F a F b,True
valid,visit,3,"['h', 'a', 'c']",h a and c must be visited,& F h & F a F c,& F h & F a F c,True
valid,visit,3,"['h', 'a', 'd']",h a and d must be visited,& F h & F a F d,& F h & F a F d,True
valid,visit,3,"['h', 'b', 'a']",h b and a must be visited,& F h & F b F a,& F h & F b F a,True
valid,visit,3,"['h', 'b', 'c']",h b and c must be visited,& F h & F b F c,& F h & F b F c,True
valid,visit,3,"['h', 'b', 'd']",h b and d must be visited,& F h & F b F d,& F h & F b F d,True
valid,visit,3,"['h', 'c', 'a']",h c and a must be visited,& F h & F c F a,& F h & F c F a,True
valid,visit,3,"['h', 'c', 'b']",h c and b must be visited,& F h & F c F b,& F h & F c F b,True
valid,visit,3,"['h', 'c', 'd']",h c and d must be visited,& F h & F c F d,& F h & F c F d,True
valid,visit,3,"['h', 'd', 'a']",h d and a must be visited,& F h & F d F a,& F h & F d F a,True
valid,visit,3,"['h', 'd', 'b']",h d and b must be visited,& F h & F d F b,& F h & F d F b,True
valid,visit,3,"['h', 'd', 'c']",h d and c must be visited,& F h & F d F c,& F h & F d F c,True
valid,visit,3,"['a', 'b', 'c']",visit a b and c in arbitrary order,& F a & F b F c,& F a & F b F c,True
valid,visit,3,"['a', 'b', 'd']",visit a b and d in arbitrary order,& F a & F b F d,& F a & F b F d,True
valid,visit,3,"['a', 'b', 'h']",visit a b and h in arbitrary order,& F a & F b F h,& F a & F b F h,True
valid,visit,3,"['a', 'c', 'b']",visit a c and b in arbitrary order,& F a & F c F b,& F a & F c F b,True
valid,visit,3,"['a', 'c', 'd']",visit a c and d in arbitrary order,& F a & F c F d,& F a & F c F d,True
valid,visit,3,"['a', 'c', 'h']",visit a c and h in arbitrary order,& F a & F c F h,& F a & F c F h,True
valid,visit,3,"['a', 'd', 'b']",visit a d and b in arbitrary order,& F a & F d F b,& F a & F d F b,True
valid,visit,3,"['a', 'd', 'c']",visit a d and c in arbitrary order,& F a & F d F c,& F a & F d F c,True
valid,visit,3,"['a', 'd', 'h']",visit a d and h in arbitrary order,& F a & F d F h,& F a & F d F h,True
valid,visit,3,"['a', 'h', 'b']",visit a h and b in arbitrary order,& F a & F h F b,& F a & F h F b,True
valid,visit,3,"['a', 'h', 'c']",visit a h and c in arbitrary order,& F a & F h F c,& F a & F h F c,True
valid,visit,3,"['a', 'h', 'd']",visit a h and d in arbitrary order,& F a & F h F d,& F a & F h F d,True
valid,visit,3,"['b', 'a', 'c']",visit b a and c in arbitrary order,& F b & F a F c,& F b & F a F c,True
valid,visit,3,"['b', 'a', 'd']",visit b a and d in arbitrary order,& F b & F a F d,& F b & F a F d,True
valid,visit,3,"['b', 'a', 'h']",visit b a and h in arbitrary order,& F b & F a F h,& F b & F a F h,True
valid,visit,3,"['b', 'c', 'a']",visit b c and a in arbitrary order,& F b & F c F a,& F b & F c F a,True
valid,visit,3,"['b', 'c', 'd']",visit b c and d in arbitrary order,& F b & F c F d,& F b & F c F d,True
valid,visit,3,"['b', 'c', 'h']",visit b c and h in arbitrary order,& F b & F c F h,& F b & F c F h,True
valid,visit,3,"['b', 'd', 'a']",visit b d and a in arbitrary order,& F b & F d F a,& F b & F d F a,True
valid,visit,3,"['b', 'd', 'c']",visit b d and c in arbitrary order,& F b & F d F c,& F b & F d F c,True
valid,visit,3,"['b', 'd', 'h']",visit b d and h in arbitrary order,& F b & F d F h,& F b & F d F h,True
valid,visit,3,"['b', 'h', 'a']",visit b h and a in arbitrary order,& F b & F h F a,& F b & F h F a,True
valid,visit,3,"['b', 'h', 'c']",visit b h and c in arbitrary order,& F b & F h F c,& F b & F h F c,True
valid,visit,3,"['b', 'h', 'd']",visit b h and d in arbitrary order,& F b & F h F d,& F b & F h F d,True
valid,visit,3,"['c', 'a', 'b']",visit c a and b in arbitrary order,& F c & F a F b,& F c & F a F b,True
valid,visit,3,"['c', 'a', 'd']",visit c a and d in arbitrary order,& F c & F a F d,& F c & F a F d,True
valid,visit,3,"['c', 'a', 'h']",visit c a and h in arbitrary order,& F c & F a F h,& F c & F a F h,True
valid,visit,3,"['c', 'b', 'a']",visit c b and a in arbitrary order,& F c & F b F a,& F c & F b F a,True
valid,visit,3,"['c', 'b', 'd']",visit c b and d in arbitrary order,& F c & F b F d,& F c & F b F d,True
valid,visit,3,"['c', 'b', 'h']",visit c b and h in arbitrary order,& F c & F b F h,& F c & F b F h,True
valid,visit,3,"['c', 'd', 'a']",visit c d and a in arbitrary order,& F c & F d F a,& F c & F d F a,True
valid,visit,3,"['c', 'd', 'b']",visit c d and b in arbitrary order,& F c & F d F b,& F c & F d F b,True
valid,visit,3,"['c', 'd', 'h']",visit c d and h in arbitrary order,& F c & F d F h,& F c & F d F h,True
valid,visit,3,"['c', 'h', 'a']",visit c h and a in arbitrary order,& F c & F h F a,& F c & F h F a,True
valid,visit,3,"['c', 'h', 'b']",visit c h and b in arbitrary order,& F c & F h F b,& F c & F h F b,True
valid,visit,3,"['c', 'h', 'd']",visit c h and d in arbitrary order,& F c & F h F d,& F c & F h F d,True
valid,visit,3,"['d', 'a', 'b']",visit d a and b in arbitrary order,& F d & F a F b,& F d & F a F b,True
valid,visit,3,"['d', 'a', 'c']",visit d a and c in arbitrary order,& F d & F a F c,& F d & F a F c,True
valid,visit,3,"['d', 'a', 'h']",visit d a and h in arbitrary order,& F d & F a F h,& F d & F a F h,True
valid,visit,3,"['d', 'b', 'a']",visit d b and a in arbitrary order,& F d & F b F a,& F d & F b F a,True
valid,visit,3,"['d', 'b', 'c']",visit d b and c in arbitrary order,& F d & F b F c,& F d & F b F c,True
valid,visit,3,"['d', 'b', 'h']",visit d b and h in arbitrary order,& F d & F b F h,& F d & F b F h,True
valid,visit,3,"['d', 'c', 'a']",visit d c and a in arbitrary order,& F d & F c F a,& F d & F c F a,True
valid,visit,3,"['d', 'c', 'b']",visit d c and b in arbitrary order,& F d & F c F b,& F d & F c F b,True
valid,visit,3,"['d', 'c', 'h']",visit d c and h in arbitrary order,& F d & F c F h,& F d & F c F h,True
valid,visit,3,"['d', 'h', 'a']",visit d h and a in arbitrary order,& F d & F h F a,& F d & F h F a,True
valid,visit,3,"['d', 'h', 'b']",visit d h and b in arbitrary order,& F d & F h F b,& F d & F h F b,True
valid,visit,3,"['d', 'h', 'c']",visit d h and c in arbitrary order,& F d & F h F c,& F d & F h F c,True
valid,visit,3,"['h', 'a', 'b']",visit h a and b in arbitrary order,& F h & F a F b,& F h & F a F b,True
valid,visit,3,"['h', 'a', 'c']",visit h a and c in arbitrary order,& F h & F a F c,& F h & F a F c,True
valid,visit,3,"['h', 'a', 'd']",visit h a and d in arbitrary order,& F h & F a F d,& F h & F a F d,True
valid,visit,3,"['h', 'b', 'a']",visit h b and a in arbitrary order,& F h & F b F a,& F h & F b F a,True
valid,visit,3,"['h', 'b', 'c']",visit h b and c in arbitrary order,& F h & F b F c,& F h & F b F c,True
valid,visit,3,"['h', 'b', 'd']",visit h b and d in arbitrary order,& F h & F b F d,& F h & F b F d,True
valid,visit,3,"['h', 'c', 'a']",visit h c and a in arbitrary order,& F h & F c F a,& F h & F c F a,True
valid,visit,3,"['h', 'c', 'b']",visit h c and b in arbitrary order,& F h & F c F b,& F h & F c F b,True
valid,visit,3,"['h', 'c', 'd']",visit h c and d in arbitrary order,& F h & F c F d,& F h & F c F d,True
valid,visit,3,"['h', 'd', 'a']",visit h d and a in arbitrary order,& F h & F d F a,& F h & F d F a,True
valid,visit,3,"['h', 'd', 'b']",visit h d and b in arbitrary order,& F h & F d F b,& F h & F d F b,True
valid,visit,3,"['h', 'd', 'c']",visit h d and c in arbitrary order,& F h & F d F c,& F h & F d F c,True
valid,visit,2,"['a', 'b']",make sure both a and b are visited,& F a F b,F & a F b,False
valid,visit,2,"['a', 'c']",make sure both a and c are visited,& F a F c,F & a F c,False
valid,visit,2,"['a', 'd']",make sure both a and d are visited,& F a F d,& F a & F d F d,True
valid,visit,2,"['a', 'h']",make sure both a and h are visited,& F a F h,F & a F h,False
valid,visit,2,"['b', 'a']",make sure both b and a are visited,& F b F a,F & b F a,False
valid,visit,2,"['b', 'c']",make sure both b and c are visited,& F b F c,F & b F c,False
valid,visit,2,"['b', 'd']",make sure both b and d are visited,& F b F d,F & b F d,False
valid,visit,2,"['b', 'h']",make sure both b and h are visited,& F b F h,F & b F h,False
valid,visit,2,"['c', 'a']",make sure both c and a are visited,& F c F a,F & c F a,False
valid,visit,2,"['c', 'b']",make sure both c and b are visited,& F c F b,F & c F b,False
valid,visit,2,"['c', 'd']",make sure both c and d are visited,& F c F d,F & c F d,False
valid,visit,2,"['c', 'h']",make sure both c and h are visited,& F c F h,F & c F h,False
