train_or_valid,pattern_type,nprops,prop_perm,utterances,true_ltl,output_ltl,is_correct
valid,sequenced_visit,4,"['b', 'a', 'h', 'd']",make sure b a h and d are all visited in this order there can be other locations in between,F & b F & a F & h F d,F & b F & a F & h F d,True
valid,sequenced_visit,4,"['b', 'c', 'a', 'd']",make sure b c a and d are all visited in this order there can be other locations in between,F & b F & c F & a F d,F & b F & c F & a F d,True
valid,sequenced_visit,4,"['b', 'c', 'a', 'h']",make sure b c a and h are all visited in this order there can be other locations in between,F & b F & c F & a F h,F & b F & c F & a F h,True
valid,sequenced_visit,4,"['b', 'c', 'd', 'a']",make sure b c d and a are all visited in this order there can be other locations in between,F & b F & c F & d F a,F & b F & c F & d F a,True
valid,sequenced_visit,4,"['b', 'c', 'd', 'h']",make sure b c d and h are all visited in this order there can be other locations in between,F & b F & c F & d F h,F & b F & c F & d F h,True
valid,sequenced_visit,4,"['b', 'c', 'h', 'a']",make sure b c h and a are all visited in this order there can be other locations in between,F & b F & c F & h F a,F & b F & c F & h F a,True
valid,sequenced_visit,4,"['b', 'c', 'h', 'd']",make sure b c h and d are all visited in this order there can be other locations in between,F & b F & c F & h F d,F & b F & c F & h F d,True
valid,sequenced_visit,4,"['b', 'd', 'a', 'c']",make sure b d a and c are all visited in this order there can be other locations in between,F & b F & d F & a F c,F & b F & d F & a F c,True
valid,sequenced_visit,4,"['b', 'd', 'a', 'h']",make sure b d a and h are all visited in this order there can be other locations in between,F & b F & d F & a F h,F & b F & d F & a F h,True
valid,sequenced_visit,4,"['b', 'd', 'c', 'a']",make sure b d c and a are all visited in this order there can be other locations in between,F & b F & d F & c F a,F & b F & d F & c F a,True
valid,sequenced_visit,4,"['b', 'd', 'c', 'h']",make sure b d c and h are all visited in this order there can be other locations in between,F & b F & d F & c F h,F & b F & d F & c F h,True
valid,sequenced_visit,4,"['b', 'd', 'h', 'a']",make sure b d h and a are all visited in this order there can be other locations in between,F & b F & d F & h F a,F & b F & d F & h F a,True
valid,sequenced_visit,4,"['b', 'd', 'h', 'c']",make sure b d h and c are all visited in this order there can be other locations in between,F & b F & d F & h F c,F & b F & d F & h F c,True
valid,sequenced_visit,4,"['b', 'h', 'a', 'c']",make sure b h a and c are all visited in this order there can be other locations in between,F & b F & h F & a F c,F & b F & h F & a F c,True
valid,sequenced_visit,4,"['b', 'h', 'a', 'd']",make sure b h a and d are all visited in this order there can be other locations in between,F & b F & h F & a F d,F & b F & h F & a F d,True
valid,sequenced_visit,4,"['b', 'h', 'c', 'a']",make sure b h c and a are all visited in this order there can be other locations in between,F & b F & h F & c F a,F & b F & h F & c F a,True
valid,sequenced_visit,4,"['b', 'h', 'c', 'd']",make sure b h c and d are all visited in this order there can be other locations in between,F & b F & h F & c F d,F & b F & h F & c F d,True
valid,sequenced_visit,4,"['b', 'h', 'd', 'a']",make sure b h d and a are all visited in this order there can be other locations in between,F & b F & h F & d F a,F & b F & h F & d F a,True
valid,sequenced_visit,4,"['b', 'h', 'd', 'c']",make sure b h d and c are all visited in this order there can be other locations in between,F & b F & h F & d F c,F & b F & h F & d F c,True
valid,sequenced_visit,4,"['c', 'a', 'b', 'd']",make sure c a b and d are all visited in this order there can be other locations in between,F & c F & a F & b F d,F & c F & a F & b F d,True
valid,sequenced_visit,4,"['c', 'a', 'b', 'h']",make sure c a b and h are all visited in this order there can be other locations in between,F & c F & a F & b F h,F & c F & a F & b F h,True
valid,sequenced_visit,4,"['c', 'a', 'd', 'b']",make sure c a d and b are all visited in this order there can be other locations in between,F & c F & a F & d F b,F & c F & a F & d F b,True
valid,sequenced_visit,4,"['c', 'a', 'd', 'h']",make sure c a d and h are all visited in this order there can be other locations in between,F & c F & a F & d F h,F & c F & a F & d F h,True
valid,sequenced_visit,4,"['c', 'a', 'h', 'b']",make sure c a h and b are all visited in this order there can be other locations in between,F & c F & a F & h F b,F & c F & a F & h F b,True
valid,sequenced_visit,4,"['c', 'a', 'h', 'd']",make sure c a h and d are all visited in this order there can be other locations in between,F & c F & a F & h F d,F & c F & a F & h F d,True
valid,sequenced_visit,4,"['c', 'b', 'a', 'd']",make sure c b a and d are all visited in this order there can be other locations in between,F & c F & b F & a F d,F & c F & b F & a F d,True
valid,sequenced_visit,4,"['c', 'b', 'a', 'h']",make sure c b a and h are all visited in this order there can be other locations in between,F & c F & b F & a F h,F & c F & b F & a F h,True
valid,sequenced_visit,4,"['c', 'b', 'd', 'a']",make sure c b d and a are all visited in this order there can be other locations in between,F & c F & b F & d F a,F & c F & b F & d F a,True
valid,sequenced_visit,4,"['c', 'b', 'd', 'h']",make sure c b d and h are all visited in this order there can be other locations in between,F & c F & b F & d F h,F & c F & b F & d F h,True
valid,sequenced_visit,4,"['c', 'b', 'h', 'a']",make sure c b h and a are all visited in this order there can be other locations in between,F & c F & b F & h F a,F & c F & b F & h F a,True
valid,sequenced_visit,4,"['c', 'b', 'h', 'd']",make sure c b h and d are all visited in this order there can be other locations in between,F & c F & b F & h F d,F & c F & b F & h F d,True
valid,sequenced_visit,4,"['c', 'd', 'a', 'b']",make sure c d a and b are all visited in this order there can be other locations in between,F & c F & d F & a F b,F & c F & d F & a F b,True
valid,sequenced_visit,4,"['c', 'd', 'a', 'h']",make sure c d a and h are all visited in this order there can be other locations in between,F & c F & d F & a F h,F & c F & d F & a F h,True
valid,sequenced_visit,4,"['c', 'd', 'b', 'a']",make sure c d b and a are all visited in this order there can be other locations in between,F & c F & d F & b F a,F & c F & d F & b F a,True
valid,sequenced_visit,4,"['c', 'd', 'b', 'h']",make sure c d b and h are all visited in this order there can be other locations in between,F & c F & d F & b F h,F & c F & d F & b F h,True
valid,sequenced_visit,4,"['c', 'd', 'h', 'a']",make sure c d h and a are all visited in this order there can be other locations in between,F & c F & d F & h F a,F & c F & d F & h F a,True
valid,sequenced_visit,4,"['c', 'd', 'h', 'b']",make sure c d h and b are all visited in this order there can be other locations in between,F & c F & d F & h F b,F & c F & d F & h F b,True
valid,sequenced_visit,4,"['c', 'h', 'a', 'b']",make sure c h a and b are all visited in this order there can be other locations in between,F & c F & h F & a F b,F & c F & h F & a F b,True
valid,sequenced_visit,4,"['c', 'h', 'a', 'd']",make sure c h a and d are all visited in this order there can be other locations in between,F & c F & h F & a F d,F & c F & h F & a F d,True
valid,sequenced_visit,4,"['c', 'h', 'b', 'a']",make sure c h b and a are all visited in this order there can be other locations in between,F & c F & h F & b F a,F & c F & h F & b F a,True
valid,sequenced_visit,4,"['c', 'h', 'b', 'd']",make sure c h b and d are all visited in this order there can be other locations in between,F & c F & h F & b F d,F & c F & h F & b F d,True
valid,sequenced_visit,4,"['c', 'h', 'd', 'a']",make sure c h d and a are all visited in this order there can be other locations in between,F & c F & h F & d F a,F & c F & h F & d F a,True
valid,sequenced_visit,4,"['c', 'h', 'd', 'b']",make sure c h d and b are all visited in this order there can be other locations in between,F & c F & h F & d F b,F & c F & h F & d F b,True
valid,sequenced_visit,4,"['d', 'a', 'b', 'c']",make sure d a b and c are all visited in this order there can be other locations in between,F & d F & a F & b F c,F & d F & a F & b F c,True
valid,sequenced_visit,4,"['d', 'a', 'b', 'h']",make sure d a b and h are all visited in this order there can be other locations in between,F & d F & a F & b F h,F & d F & a F & b F h,True
valid,sequenced_visit,4,"['d', 'a', 'c', 'b']",make sure d a c and b are all visited in this order there can be other locations in between,F & d F & a F & c F b,F & d F & a F & c F b,True
valid,sequenced_visit,4,"['d', 'a', 'c', 'h']",make sure d a c and h are all visited in this order there can be other locations in between,F & d F & a F & c F h,F & d F & a F & c F h,True
valid,sequenced_visit,4,"['d', 'a', 'h', 'b']",make sure d a h and b are all visited in this order there can be other locations in between,F & d F & a F & h F b,F & d F & a F & h F b,True
valid,sequenced_visit,4,"['d', 'a', 'h', 'c']",make sure d a h and c are all visited in this order there can be other locations in between,F & d F & a F & h F c,F & d F & a F & h F c,True
valid,sequenced_visit,4,"['d', 'b', 'a', 'c']",make sure d b a and c are all visited in this order there can be other locations in between,F & d F & b F & a F c,F & d F & b F & a F c,True
valid,sequenced_visit,4,"['d', 'b', 'a', 'h']",make sure d b a and h are all visited in this order there can be other locations in between,F & d F & b F & a F h,F & d F & b F & a F h,True
valid,sequenced_visit,4,"['d', 'b', 'c', 'a']",make sure d b c and a are all visited in this order there can be other locations in between,F & d F & b F & c F a,F & d F & b F & c F a,True
valid,sequenced_visit,4,"['d', 'b', 'c', 'h']",make sure d b c and h are all visited in this order there can be other locations in between,F & d F & b F & c F h,F & d F & b F & c F h,True
valid,sequenced_visit,4,"['d', 'b', 'h', 'a']",make sure d b h and a are all visited in this order there can be other locations in between,F & d F & b F & h F a,F & d F & b F & h F a,True
valid,sequenced_visit,4,"['d', 'b', 'h', 'c']",make sure d b h and c are all visited in this order there can be other locations in between,F & d F & b F & h F c,F & d F & b F & h F c,True
valid,sequenced_visit,4,"['d', 'c', 'a', 'b']",make sure d c a and b are all visited in this order there can be other locations in between,F & d F & c F & a F b,F & d F & c F & a F b,True
valid,sequenced_visit,4,"['d', 'c', 'a', 'h']",make sure d c a and h are all visited in this order there can be other locations in between,F & d F & c F & a F h,F & d F & c F & a F h,True
valid,sequenced_visit,4,"['d', 'c', 'b', 'a']",make sure d c b and a are all visited in this order there can be other locations in between,F & d F & c F & b F a,F & d F & c F & b F a,True
valid,sequenced_visit,4,"['d', 'c', 'b', 'h']",make sure d c b and h are all visited in this order there can be other locations in between,F & d F & c F & b F h,F & d F & c F & b F h,True
valid,sequenced_visit,4,"['d', 'c', 'h', 'a']",make sure d c h and a are all visited in this order there can be other locations in between,F & d F & c F & h F a,F & d F & c F & h F a,True
valid,sequenced_visit,4,"['d', 'c', 'h', 'b']",make sure d c h and b are all visited in this order there can be other locations in between,F & d F & c F & h F b,F & d F & c F & h F b,True
valid,sequenced_visit,4,"['d', 'h', 'a', 'b']",make sure d h a and b are all visited in this order there can be other locations in between,F & d F & h F & a F b,F & d F & h F & a F b,True
valid,sequenced_visit,4,"['d', 'h', 'a', 'c']",make sure d h a and c are all visited in this order there can be other locations in between,F & d F & h F & a F c,F & d F & h F & a F c,True
valid,sequenced_visit,4,"['d', 'h', 'b', 'a']",make sure d h b and a are all visited in this order there can be other locations in between,F & d F & h F & b F a,F & d F & h F & b F a,True
valid,sequenced_visit,4,"['d', 'h', 'b', 'c']",make sure d h b and c are all visited in this order there can be other locations in between,F & d F & h F & b F c,F & d F & h F & b F c,True
valid,sequenced_visit,4,"['d', 'h', 'c', 'a']",make sure d h c and a are all visited in this order there can be other locations in between,F & d F & h F & c F a,F & d F & h F & c F a,True
valid,sequenced_visit,4,"['d', 'h', 'c', 'b']",make sure d h c and b are all visited in this order there can be other locations in between,F & d F & h F & c F b,F & d F & h F & c F b,True
valid,sequenced_visit,4,"['h', 'a', 'b', 'c']",make sure h a b and c are all visited in this order there can be other locations in between,F & h F & a F & b F c,F & h F & a F & b F c,True
valid,sequenced_visit,4,"['h', 'a', 'b', 'd']",make sure h a b and d are all visited in this order there can be other locations in between,F & h F & a F & b F d,F & h F & a F & b F d,True
valid,sequenced_visit,4,"['h', 'a', 'c', 'b']",make sure h a c and b are all visited in this order there can be other locations in between,F & h F & a F & c F b,F & h F & a F & c F b,True
valid,sequenced_visit,4,"['h', 'a', 'c', 'd']",make sure h a c and d are all visited in this order there can be other locations in between,F & h F & a F & c F d,F & h F & a F & c F d,True
valid,sequenced_visit,4,"['h', 'a', 'd', 'b']",make sure h a d and b are all visited in this order there can be other locations in between,F & h F & a F & d F b,F & h F & a F & d F b,True
valid,sequenced_visit,4,"['h', 'a', 'd', 'c']",make sure h a d and c are all visited in this order there can be other locations in between,F & h F & a F & d F c,F & h F & a F & d F c,True
valid,sequenced_visit,4,"['h', 'b', 'a', 'c']",make sure h b a and c are all visited in this order there can be other locations in between,F & h F & b F & a F c,F & h F & b F & a F c,True
valid,sequenced_visit,4,"['h', 'b', 'a', 'd']",make sure h b a and d are all visited in this order there can be other locations in between,F & h F & b F & a F d,F & h F & b F & a F d,True
valid,sequenced_visit,4,"['h', 'b', 'c', 'a']",make sure h b c and a are all visited in this order there can be other locations in between,F & h F & b F & c F a,F & h F & b F & c F a,True
valid,sequenced_visit,4,"['h', 'b', 'c', 'd']",make sure h b c and d are all visited in this order there can be other locations in between,F & h F & b F & c F d,F & h F & b F & c F d,True
valid,sequenced_visit,4,"['h', 'b', 'd', 'a']",make sure h b d and a are all visited in this order there can be other locations in between,F & h F & b F & d F a,F & h F & b F & d F a,True
valid,sequenced_visit,4,"['h', 'b', 'd', 'c']",make sure h b d and c are all visited in this order there can be other locations in between,F & h F & b F & d F c,F & h F & b F & d F c,True
valid,sequenced_visit,4,"['h', 'c', 'a', 'b']",make sure h c a and b are all visited in this order there can be other locations in between,F & h F & c F & a F b,F & h F & c F & a F b,True
valid,sequenced_visit,4,"['h', 'c', 'a', 'd']",make sure h c a and d are all visited in this order there can be other locations in between,F & h F & c F & a F d,F & h F & c F & a F d,True
valid,sequenced_visit,4,"['h', 'c', 'b', 'a']",make sure h c b and a are all visited in this order there can be other locations in between,F & h F & c F & b F a,F & h F & c F & b F a,True
valid,sequenced_visit,4,"['h', 'c', 'b', 'd']",make sure h c b and d are all visited in this order there can be other locations in between,F & h F & c F & b F d,F & h F & c F & b F d,True
valid,sequenced_visit,4,"['h', 'c', 'd', 'a']",make sure h c d and a are all visited in this order there can be other locations in between,F & h F & c F & d F a,F & h F & c F & d F a,True
valid,sequenced_visit,4,"['h', 'c', 'd', 'b']",make sure h c d and b are all visited in this order there can be other locations in between,F & h F & c F & d F b,F & h F & c F & d F b,True
valid,sequenced_visit,4,"['h', 'd', 'a', 'b']",make sure h d a and b are all visited in this order there can be other locations in between,F & h F & d F & a F b,F & h F & d F & a F b,True
valid,sequenced_visit,4,"['h', 'd', 'a', 'c']",make sure h d a and c are all visited in this order there can be other locations in between,F & h F & d F & a F c,F & h F & d F & a F c,True
valid,sequenced_visit,4,"['h', 'd', 'b', 'a']",make sure h d b and a are all visited in this order there can be other locations in between,F & h F & d F & b F a,F & h F & d F & b F a,True
valid,sequenced_visit,4,"['h', 'd', 'b', 'c']",make sure h d b and c are all visited in this order there can be other locations in between,F & h F & d F & b F c,F & h F & d F & b F c,True
valid,sequenced_visit,4,"['h', 'd', 'c', 'a']",make sure h d c and a are all visited in this order there can be other locations in between,F & h F & d F & c F a,F & h F & d F & c F a,True
valid,sequenced_visit,4,"['h', 'd', 'c', 'b']",make sure h d c and b are all visited in this order there can be other locations in between,F & h F & d F & c F b,F & h F & d F & c F b,True
valid,sequenced_visit,4,"['a', 'b', 'c', 'd']",you have to walk to a and then walk to b and then walk to c and finally walk to d,F & a F & b F & c F d,F & a F & b F & c F d,True
valid,sequenced_visit,4,"['a', 'b', 'c', 'h']",you have to walk to a and then walk to b and then walk to c and finally walk to h,F & a F & b F & c F h,F & a F & b F & c F h,True
valid,sequenced_visit,4,"['a', 'b', 'd', 'c']",you have to walk to a and then walk to b and then walk to d and finally walk to c,F & a F & b F & d F c,F & a F & b F & d F c,True
valid,sequenced_visit,4,"['a', 'b', 'd', 'h']",you have to walk to a and then walk to b and then walk to d and finally walk to h,F & a F & b F & d F h,F & a F & b F & d F h,True
valid,sequenced_visit,4,"['a', 'b', 'h', 'c']",you have to walk to a and then walk to b and then walk to h and finally walk to c,F & a F & b F & h F c,F & a F & b F & h F c,True
valid,sequenced_visit,4,"['a', 'b', 'h', 'd']",you have to walk to a and then walk to b and then walk to h and finally walk to d,F & a F & b F & h F d,F & a F & b F & h F d,True
valid,sequenced_visit,4,"['a', 'c', 'b', 'd']",you have to walk to a and then walk to c and then walk to b and finally walk to d,F & a F & c F & b F d,F & a F & c F & b F d,True
valid,sequenced_visit,4,"['a', 'c', 'b', 'h']",you have to walk to a and then walk to c and then walk to b and finally walk to h,F & a F & c F & b F h,F & a F & c F & b F h,True
valid,sequenced_visit,4,"['a', 'c', 'd', 'b']",you have to walk to a and then walk to c and then walk to d and finally walk to b,F & a F & c F & d F b,F & a F & c F & d F b,True
valid,sequenced_visit,4,"['a', 'c', 'd', 'h']",you have to walk to a and then walk to c and then walk to d and finally walk to h,F & a F & c F & d F h,F & a F & c F & d F h,True
valid,sequenced_visit,4,"['a', 'c', 'h', 'b']",you have to walk to a and then walk to c and then walk to h and finally walk to b,F & a F & c F & h F b,F & a F & c F & h F b,True
valid,sequenced_visit,4,"['a', 'c', 'h', 'd']",you have to walk to a and then walk to c and then walk to h and finally walk to d,F & a F & c F & h F d,F & a F & c F & h F d,True
valid,sequenced_visit,4,"['a', 'd', 'b', 'c']",you have to walk to a and then walk to d and then walk to b and finally walk to c,F & a F & d F & b F c,F & a F & d F & b F c,True
valid,sequenced_visit,4,"['a', 'd', 'b', 'h']",you have to walk to a and then walk to d and then walk to b and finally walk to h,F & a F & d F & b F h,F & a F & d F & b F h,True
valid,sequenced_visit,4,"['a', 'd', 'c', 'b']",you have to walk to a and then walk to d and then walk to c and finally walk to b,F & a F & d F & c F b,F & a F & d F & c F b,True
valid,sequenced_visit,4,"['a', 'd', 'c', 'h']",you have to walk to a and then walk to d and then walk to c and finally walk to h,F & a F & d F & c F h,F & a F & d F & c F h,True
valid,sequenced_visit,4,"['a', 'd', 'h', 'b']",you have to walk to a and then walk to d and then walk to h and finally walk to b,F & a F & d F & h F b,F & a F & d F & h F b,True
valid,sequenced_visit,4,"['a', 'd', 'h', 'c']",you have to walk to a and then walk to d and then walk to h and finally walk to c,F & a F & d F & h F c,F & a F & d F & h F c,True
valid,sequenced_visit,4,"['a', 'h', 'b', 'c']",you have to walk to a and then walk to h and then walk to b and finally walk to c,F & a F & h F & b F c,F & a F & h F & b F c,True
valid,sequenced_visit,4,"['a', 'h', 'b', 'd']",you have to walk to a and then walk to h and then walk to b and finally walk to d,F & a F & h F & b F d,F & a F & h F & b F d,True
valid,sequenced_visit,4,"['a', 'h', 'c', 'b']",you have to walk to a and then walk to h and then walk to c and finally walk to b,F & a F & h F & c F b,F & a F & h F & c F b,True
valid,sequenced_visit,4,"['a', 'h', 'c', 'd']",you have to walk to a and then walk to h and then walk to c and finally walk to d,F & a F & h F & c F d,F & a F & h F & c F d,True
valid,sequenced_visit,4,"['a', 'h', 'd', 'b']",you have to walk to a and then walk to h and then walk to d and finally walk to b,F & a F & h F & d F b,F & a F & h F & d F b,True
valid,sequenced_visit,4,"['a', 'h', 'd', 'c']",you have to walk to a and then walk to h and then walk to d and finally walk to c,F & a F & h F & d F c,F & a F & h F & d F c,True
valid,sequenced_visit,4,"['b', 'a', 'c', 'd']",you have to walk to b and then walk to a and then walk to c and finally walk to d,F & b F & a F & c F d,F & b F & a F & c F d,True
valid,sequenced_visit,4,"['b', 'a', 'c', 'h']",you have to walk to b and then walk to a and then walk to c and finally walk to h,F & b F & a F & c F h,F & b F & a F & c F h,True
valid,sequenced_visit,4,"['b', 'a', 'd', 'c']",you have to walk to b and then walk to a and then walk to d and finally walk to c,F & b F & a F & d F c,F & b F & a F & d F c,True
valid,sequenced_visit,4,"['b', 'a', 'd', 'h']",you have to walk to b and then walk to a and then walk to d and finally walk to h,F & b F & a F & d F h,F & b F & a F & d F h,True
valid,sequenced_visit,4,"['b', 'a', 'h', 'c']",you have to walk to b and then walk to a and then walk to h and finally walk to c,F & b F & a F & h F c,F & b F & a F & h F c,True
valid,sequenced_visit,4,"['b', 'a', 'h', 'd']",you have to walk to b and then walk to a and then walk to h and finally walk to d,F & b F & a F & h F d,F & b F & a F & h F d,True
valid,sequenced_visit,4,"['b', 'c', 'a', 'd']",you have to walk to b and then walk to c and then walk to a and finally walk to d,F & b F & c F & a F d,F & b F & c F & a F d,True
valid,sequenced_visit,4,"['b', 'c', 'a', 'h']",you have to walk to b and then walk to c and then walk to a and finally walk to h,F & b F & c F & a F h,F & b F & c F & a F h,True
valid,sequenced_visit,4,"['b', 'c', 'd', 'a']",you have to walk to b and then walk to c and then walk to d and finally walk to a,F & b F & c F & d F a,F & b F & c F & d F a,True
valid,sequenced_visit,4,"['b', 'c', 'd', 'h']",you have to walk to b and then walk to c and then walk to d and finally walk to h,F & b F & c F & d F h,F & b F & c F & d F h,True
valid,sequenced_visit,4,"['b', 'c', 'h', 'a']",you have to walk to b and then walk to c and then walk to h and finally walk to a,F & b F & c F & h F a,F & b F & c F & h F a,True
valid,sequenced_visit,4,"['b', 'c', 'h', 'd']",you have to walk to b and then walk to c and then walk to h and finally walk to d,F & b F & c F & h F d,F & b F & c F & h F d,True
valid,sequenced_visit,4,"['b', 'd', 'a', 'c']",you have to walk to b and then walk to d and then walk to a and finally walk to c,F & b F & d F & a F c,F & b F & d F & a F c,True
valid,sequenced_visit,4,"['b', 'd', 'a', 'h']",you have to walk to b and then walk to d and then walk to a and finally walk to h,F & b F & d F & a F h,F & b F & d F & a F h,True
valid,sequenced_visit,4,"['b', 'd', 'c', 'a']",you have to walk to b and then walk to d and then walk to c and finally walk to a,F & b F & d F & c F a,F & b F & d F & c F a,True
valid,sequenced_visit,4,"['b', 'd', 'c', 'h']",you have to walk to b and then walk to d and then walk to c and finally walk to h,F & b F & d F & c F h,F & b F & d F & c F h,True
valid,sequenced_visit,4,"['b', 'd', 'h', 'a']",you have to walk to b and then walk to d and then walk to h and finally walk to a,F & b F & d F & h F a,F & b F & d F & h F a,True
valid,sequenced_visit,4,"['b', 'd', 'h', 'c']",you have to walk to b and then walk to d and then walk to h and finally walk to c,F & b F & d F & h F c,F & b F & d F & h F c,True
valid,sequenced_visit,4,"['b', 'h', 'a', 'c']",you have to walk to b and then walk to h and then walk to a and finally walk to c,F & b F & h F & a F c,F & b F & h F & a F c,True
valid,sequenced_visit,4,"['b', 'h', 'a', 'd']",you have to walk to b and then walk to h and then walk to a and finally walk to d,F & b F & h F & a F d,F & b F & h F & a F d,True
valid,sequenced_visit,4,"['b', 'h', 'c', 'a']",you have to walk to b and then walk to h and then walk to c and finally walk to a,F & b F & h F & c F a,F & b F & h F & c F a,True
valid,sequenced_visit,4,"['b', 'h', 'c', 'd']",you have to walk to b and then walk to h and then walk to c and finally walk to d,F & b F & h F & c F d,F & b F & h F & c F d,True
valid,sequenced_visit,4,"['b', 'h', 'd', 'a']",you have to walk to b and then walk to h and then walk to d and finally walk to a,F & b F & h F & d F a,F & b F & h F & d F a,True
valid,sequenced_visit,4,"['b', 'h', 'd', 'c']",you have to walk to b and then walk to h and then walk to d and finally walk to c,F & b F & h F & d F c,F & b F & h F & d F c,True
valid,sequenced_visit,4,"['c', 'a', 'b', 'd']",you have to walk to c and then walk to a and then walk to b and finally walk to d,F & c F & a F & b F d,F & c F & a F & b F d,True
valid,sequenced_visit,4,"['c', 'a', 'b', 'h']",you have to walk to c and then walk to a and then walk to b and finally walk to h,F & c F & a F & b F h,F & c F & a F & b F h,True
valid,sequenced_visit,4,"['c', 'a', 'd', 'b']",you have to walk to c and then walk to a and then walk to d and finally walk to b,F & c F & a F & d F b,F & c F & a F & d F b,True
valid,sequenced_visit,4,"['c', 'a', 'd', 'h']",you have to walk to c and then walk to a and then walk to d and finally walk to h,F & c F & a F & d F h,F & c F & a F & d F h,True
valid,sequenced_visit,4,"['c', 'a', 'h', 'b']",you have to walk to c and then walk to a and then walk to h and finally walk to b,F & c F & a F & h F b,F & c F & a F & h F b,True
valid,sequenced_visit,4,"['c', 'a', 'h', 'd']",you have to walk to c and then walk to a and then walk to h and finally walk to d,F & c F & a F & h F d,F & c F & a F & h F d,True
valid,sequenced_visit,4,"['c', 'b', 'a', 'd']",you have to walk to c and then walk to b and then walk to a and finally walk to d,F & c F & b F & a F d,F & c F & b F & a F d,True
valid,sequenced_visit,4,"['c', 'b', 'a', 'h']",you have to walk to c and then walk to b and then walk to a and finally walk to h,F & c F & b F & a F h,F & c F & b F & a F h,True
valid,sequenced_visit,4,"['c', 'b', 'd', 'a']",you have to walk to c and then walk to b and then walk to d and finally walk to a,F & c F & b F & d F a,F & c F & b F & d F a,True
valid,sequenced_visit,4,"['c', 'b', 'd', 'h']",you have to walk to c and then walk to b and then walk to d and finally walk to h,F & c F & b F & d F h,F & c F & b F & d F h,True
valid,sequenced_visit,4,"['c', 'b', 'h', 'a']",you have to walk to c and then walk to b and then walk to h and finally walk to a,F & c F & b F & h F a,F & c F & b F & h F a,True
valid,sequenced_visit,4,"['c', 'b', 'h', 'd']",you have to walk to c and then walk to b and then walk to h and finally walk to d,F & c F & b F & h F d,F & c F & b F & h F d,True
valid,sequenced_visit,4,"['c', 'd', 'a', 'b']",you have to walk to c and then walk to d and then walk to a and finally walk to b,F & c F & d F & a F b,F & c F & d F & a F b,True
valid,sequenced_visit,4,"['c', 'd', 'a', 'h']",you have to walk to c and then walk to d and then walk to a and finally walk to h,F & c F & d F & a F h,F & c F & d F & a F h,True
valid,sequenced_visit,4,"['c', 'd', 'b', 'a']",you have to walk to c and then walk to d and then walk to b and finally walk to a,F & c F & d F & b F a,F & c F & d F & b F a,True
valid,sequenced_visit,4,"['c', 'd', 'b', 'h']",you have to walk to c and then walk to d and then walk to b and finally walk to h,F & c F & d F & b F h,F & c F & d F & b F h,True
valid,sequenced_visit,4,"['c', 'd', 'h', 'a']",you have to walk to c and then walk to d and then walk to h and finally walk to a,F & c F & d F & h F a,F & c F & d F & h F a,True
valid,sequenced_visit,4,"['c', 'd', 'h', 'b']",you have to walk to c and then walk to d and then walk to h and finally walk to b,F & c F & d F & h F b,F & c F & d F & h F b,True
valid,sequenced_visit,4,"['c', 'h', 'a', 'b']",you have to walk to c and then walk to h and then walk to a and finally walk to b,F & c F & h F & a F b,F & c F & h F & a F b,True
valid,sequenced_visit,4,"['c', 'h', 'a', 'd']",you have to walk to c and then walk to h and then walk to a and finally walk to d,F & c F & h F & a F d,F & c F & h F & a F d,True
valid,sequenced_visit,4,"['c', 'h', 'b', 'a']",you have to walk to c and then walk to h and then walk to b and finally walk to a,F & c F & h F & b F a,F & c F & h F & b F a,True
valid,sequenced_visit,4,"['c', 'h', 'b', 'd']",you have to walk to c and then walk to h and then walk to b and finally walk to d,F & c F & h F & b F d,F & c F & h F & b F d,True
valid,sequenced_visit,4,"['c', 'h', 'd', 'a']",you have to walk to c and then walk to h and then walk to d and finally walk to a,F & c F & h F & d F a,F & c F & h F & d F a,True
valid,sequenced_visit,4,"['c', 'h', 'd', 'b']",you have to walk to c and then walk to h and then walk to d and finally walk to b,F & c F & h F & d F b,F & c F & h F & d F b,True
valid,sequenced_visit,4,"['d', 'a', 'b', 'c']",you have to walk to d and then walk to a and then walk to b and finally walk to c,F & d F & a F & b F c,F & d F & a F & b F c,True
valid,sequenced_visit,4,"['d', 'a', 'b', 'h']",you have to walk to d and then walk to a and then walk to b and finally walk to h,F & d F & a F & b F h,F & d F & a F & b F h,True
valid,sequenced_visit,4,"['d', 'a', 'c', 'b']",you have to walk to d and then walk to a and then walk to c and finally walk to b,F & d F & a F & c F b,F & d F & a F & c F b,True
valid,sequenced_visit,4,"['d', 'a', 'c', 'h']",you have to walk to d and then walk to a and then walk to c and finally walk to h,F & d F & a F & c F h,F & d F & a F & c F h,True
valid,sequenced_visit,4,"['d', 'a', 'h', 'b']",you have to walk to d and then walk to a and then walk to h and finally walk to b,F & d F & a F & h F b,F & d F & a F & h F b,True
valid,sequenced_visit,4,"['d', 'a', 'h', 'c']",you have to walk to d and then walk to a and then walk to h and finally walk to c,F & d F & a F & h F c,F & d F & a F & h F c,True
valid,sequenced_visit,4,"['d', 'b', 'a', 'c']",you have to walk to d and then walk to b and then walk to a and finally walk to c,F & d F & b F & a F c,F & d F & b F & a F c,True
valid,sequenced_visit,4,"['d', 'b', 'a', 'h']",you have to walk to d and then walk to b and then walk to a and finally walk to h,F & d F & b F & a F h,F & d F & b F & a F h,True
