Utterance,Ground truth,Output,Correct
"keep visiting NRG Park locality, Capital One Bank on Kirby Drive, and Taco Cabana Mexican fast-food restaurant","{'Taco Cabana Mexican fast-food restaurant', 'NRG Park locality', 'Capital One Bank on Kirby Drive'}","{'NRG Park locality', 'Capital One Bank on Kirby Drive', 'Taco Cabana Mexican fast-food restaurant'}",True
"do not go to Fiesta supermarket on Kirby Drive, once you have visited PetSmart pet store","{'Fiesta supermarket on Kirby Drive', 'PetSmart pet store'}","{'Fiesta supermarket on Kirby Drive', 'PetSmart pet store'}",True
"visit Purple Lot parking area, one time but not through Freebirds World Burrito on Kirby Drive, Burger fast-food restaurant on South Main Street, or Asian and Japanese sushi cuisine restaurant with a wine bar on Kirby Drive, and then visit Freebirds World Burrito on Kirby Drive, once but not through Purple Lot parking area, Burger fast-food restaurant on South Main Street, or Asian and Japanese sushi cuisine restaurant with a wine bar on Kirby Drive, and then visit Burger fast-food restaurant on South Main Street, once but not through Purple Lot parking area, Freebirds World Burrito on Kirby Drive, or Asian and Japanese sushi cuisine restaurant with a wine bar on Kirby Drive, and then visit Asian and Japanese sushi cuisine restaurant with a wine bar on Kirby Drive, once but not through Purple Lot parking area, Freebirds World Burrito on Kirby Drive, or Burger fast-food restaurant on South Main Street","{'Freebirds World Burrito on Kirby Drive', 'Purple Lot parking area', 'Burger fast-food restaurant on South Main Street', 'Asian and Japanese sushi cuisine restaurant with a wine bar on Kirby Drive'}","{'Freebirds World Burrito on Kirby Drive', 'Purple Lot parking area', 'Burger fast-food restaurant on South Main Street', 'Asian and Japanese sushi cuisine restaurant with a wine bar on Kirby Drive'}",True
never go to Royal Nails & Spa on South Main Street,{'Royal Nails & Spa on South Main Street'},{'Royal Nails & Spa on South Main Street'},True
"make sure to visit Family dentist on Old Spanish Trail, Taco Cabana Mexican fast food, Office Depot stationery store, and Fiesta supermarket on Kirby Drive, in any order","{'Office Depot stationery store', 'Fiesta supermarket on Kirby Drive', 'Taco Cabana Mexican fast food', 'Family dentist on Old Spanish Trail'}","{'Office Depot stationery store', 'Fiesta supermarket on Kirby Drive', 'Taco Cabana Mexican fast food', 'Family dentist on Old Spanish Trail'}",True
"stop by Big Lots department store on Kirby Drive, Pizza Hut restaurant on Kirby Drive, and Antone's Import Co. restaurant on Kirby Drive, in any order","{""Antone's Import Co. restaurant on Kirby Drive"", 'Pizza Hut restaurant on Kirby Drive', 'Big Lots department store on Kirby Drive'}","{""Antone's Import Co. restaurant on Kirby Drive"", 'Big Lots department store on Kirby Drive', 'Pizza Hut restaurant on Kirby Drive'}",True
"go to Big Lots department store on Kirby Drive, five times and do not visit it anymore",{'Big Lots department store on Kirby Drive'},{'Big Lots department store on Kirby Drive'},True
"if Olive Garden Italian restaurant on Old Spanish Trail, is observed at any time then Fiesta supermarket on Kirby Drive, must be visited in the future","{'Fiesta supermarket on Kirby Drive', 'Olive Garden Italian restaurant on Old Spanish Trail'}","{'Fiesta supermarket on Kirby Drive', 'Olive Garden Italian restaurant on Old Spanish Trail'}",True
"visit Freebirds World Burrito restaurant on Kirby Drive, exactly four times",{'Freebirds World Burrito restaurant on Kirby Drive'},{'Freebirds World Burrito restaurant on Kirby Drive'},True
"once you visit Olive Garden Italian restaurant on Old Spanish Trail, you have to visit Texas Medical Center quarter, too","{'Olive Garden Italian restaurant on Old Spanish Trail', 'Texas Medical Center quarter'}","{'Olive Garden Italian restaurant on Old Spanish Trail', 'Texas Medical Center quarter'}",True
