Utterance,Ground truth,Output,Correct
"visit Native Foods Cafe on South Colorado Boulevard, exactly four times",{'Native Foods Cafe on South Colorado Boulevard'},{'Native Foods Cafe on South Colorado Boulevard'},True
"visit Amira Bakery & Deli on East Evans Avenue, at least five times",{'Amira Bakery & Deli on East Evans Avenue'},{'Amira Bakery & Deli on East Evans Avenue'},True
"navigate to Colorado Center, exactly once",{'Colorado Center'},{'Colorado Center'},True
"visit Colorado Center Tower Two office building on South Colorado Boulevard, Native Foods Cafe on South Colorado Boulevard, South Colorado Boulevard and Evans Avenue intersection, and Colorado Center","{'Colorado Center Tower Two office building on South Colorado Boulevard', 'South Colorado Boulevard and Evans Avenue intersection', 'Native Foods Cafe on South Colorado Boulevard', 'Colorado Center'}","{'Colorado Center Tower Two office building on South Colorado Boulevard', 'South Colorado Boulevard and Evans Avenue intersection', 'Native Foods Cafe on South Colorado Boulevard', 'Colorado Center'}",True
"continue visiting South Colorado Boulevard & Evans Avenue intersection, and Loan Stop bank on South Colorado Boulevard, an infinite number of times","{'Loan Stop bank on South Colorado Boulevard', 'South Colorado Boulevard & Evans Avenue intersection'}","{'Loan Stop bank on South Colorado Boulevard', 'South Colorado Boulevard & Evans Avenue intersection'}",True
"visit Mad Greens international restaurant on South Colorado Boulevard, and only then reach Asian restaurant Pei Wei on Buchtel Boulevard, you can only visit Mad Greens international restaurant on South Colorado Boulevard, once","{'Asian restaurant Pei Wei on Buchtel Boulevard', 'Mad Greens international restaurant on South Colorado Boulevard'}","{'Asian restaurant Pei Wei on Buchtel Boulevard', 'Mad Greens international restaurant on South Colorado Boulevard'}",True
"visit Asian restaurant Pei Wei on Buchtel Boulevard, at least three times",{'Asian restaurant Pei Wei on Buchtel Boulevard'},{'Asian restaurant Pei Wei on Buchtel Boulevard'},True
"visit Wells Fargo bank on South Colorado Boulevard, at least three times each time you must leave before coming back",{'Wells Fargo bank on South Colorado Boulevard'},{'Wells Fargo bank on South Colorado Boulevard'},True
"visit S Colorado Blvd & Buchtel Blvd intersection, again and again",{'S Colorado Blvd & Buchtel Blvd intersection'},{'S Colorado Blvd & Buchtel Blvd intersection'},True
"you have to reach Amira Bakery & Deli on East Evans Avenue, at least three times",{'Amira Bakery & Deli on East Evans Avenue'},{'Amira Bakery & Deli on East Evans Avenue'},True
"you must go to International restaurant on South Colorado Boulevard, exactly five times",{'International restaurant on South Colorado Boulevard'},{'International restaurant on South Colorado Boulevard'},True
"the maximum allowable separate visits to Office Depot stationery store, are three",{'Office Depot stationery store'},{'Office Depot stationery store'},True
"you must visit Vitamin Cottage Natural Grocers supermarket on South Colorado Boulevard, Safelite AutoGlass car repair on East Evans Avenue, Wells Fargo bank on South Colorado Boulevard, South Colorado Boulevard and Evans Avenue intersection, International restaurant on South Colorado Boulevard, but it can be done in any order","{'Vitamin Cottage Natural Grocers supermarket on South Colorado Boulevard', 'South Colorado Boulevard and Evans Avenue intersection', 'Wells Fargo bank on South Colorado Boulevard', 'International restaurant on South Colorado Boulevard', 'Safelite AutoGlass car repair on East Evans Avenue'}","{'Wells Fargo bank on South Colorado Boulevard', 'International restaurant on South Colorado Boulevard', 'Vitamin Cottage Natural Grocers supermarket on South Colorado Boulevard', 'South Colorado Boulevard and Evans Avenue intersection', 'Safelite AutoGlass car repair on East Evans Avenue'}",True
"make sure to visit Pei Wei Asian restaurant on Buchtel Boulevard, on five separate occasions",{'Pei Wei Asian restaurant on Buchtel Boulevard'},{'Pei Wei Asian restaurant on Buchtel Boulevard'},True
"eventually in some sequence visit Safelite AutoGlass car repair on East Evans Avenue, Colorado Center, Asian restaurant Pei Wei on Buchtel Boulevard, and Westcraft Carpets store on South Colorado Boulevard, each must be followed by the next","{'Asian restaurant Pei Wei on Buchtel Boulevard', 'Colorado Center', 'Safelite AutoGlass car repair on East Evans Avenue', 'Westcraft Carpets store on South Colorado Boulevard'}","{'Asian restaurant Pei Wei on Buchtel Boulevard', 'Colorado Center', 'Safelite AutoGlass car repair on East Evans Avenue', 'Westcraft Carpets store on South Colorado Boulevard'}",True
"head to Which Wich? sandwich fast food on Buchtel Boulevard, J & K Shopping Center operated by J & K Shopping Services, Office Depot stationery store, and Public Storage on East Evans Avenue, in this order without skipping or revisiting any one of them","{'Office Depot stationery store', 'Public Storage on East Evans Avenue', 'J & K Shopping Center operated by J & K Shopping Services', 'Which Wich? sandwich fast food on Buchtel Boulevard'}","{'Office Depot stationery store', 'Public Storage on East Evans Avenue', 'J & K Shopping Center operated by J & K Shopping Services', 'Which Wich? sandwich fast food on Buchtel Boulevard'}",True
"visit Westcraft Carpets store on South Colorado Boulevard, at most twice",{'Westcraft Carpets store on South Colorado Boulevard'},{'Westcraft Carpets store on South Colorado Boulevard'},True
"do not go to Public Storage on East Evans Avenue, any more than three times",{'Public Storage on East Evans Avenue'},{'Public Storage on East Evans Avenue'},True
"do not stop until Amira Bakery & Deli on East Evans Avenue, Westcraft Carpets store on South Colorado Boulevard, Colorado Center, and Brakes Plus car repair on East Evans Avenue, are all visited","{'Colorado Center', 'Brakes Plus car repair on East Evans Avenue', 'Amira Bakery & Deli on East Evans Avenue', 'Westcraft Carpets store on South Colorado Boulevard'}","{'Colorado Center', 'Amira Bakery & Deli on East Evans Avenue', 'Brakes Plus car repair on East Evans Avenue', 'Westcraft Carpets store on South Colorado Boulevard'}",True
"do not visit Which Wich? sandwich fast food on Buchtel Boulevard, until you visit Safelite AutoGlass car repair on East Evans Avenue, visit Safelite AutoGlass car repair on East Evans Avenue, only once do not visit Safelite AutoGlass car repair on East Evans Avenue, until you visit Colorado Center, visit Colorado Center, only once do not visit Colorado Center, until you visit J & K Shopping Center operated by J & K Shopping Services, visit J & K Shopping Center operated by J & K Shopping Services, only once do no visit J & K Shopping Center operated by J & K Shopping Services, until you visit Sheepskin Factory clothing store on South Colorado Boulevard, visit Sheepskin Factory clothing store on South Colorado Boulevard, only once","{'Colorado Center', 'Which Wich? sandwich fast food on Buchtel Boulevard', 'J & K Shopping Center operated by J & K Shopping Services', 'Sheepskin Factory clothing store on South Colorado Boulevard', 'Safelite AutoGlass car repair on East Evans Avenue'}","{'Colorado Center', 'J & K Shopping Center operated by J & K Shopping Services', 'Sheepskin Factory clothing store on South Colorado Boulevard', 'Safelite AutoGlass car repair on East Evans Avenue', 'Which Wich? sandwich fast food on Buchtel Boulevard'}",True
"visit Safelite AutoGlass car repair on East Evans Avenue, but only after South Colorado Boulevard & Evans Avenue intersection, also you can not revisit South Colorado Boulevard & Evans Avenue intersection, before completing the remaining tasks","{'Safelite AutoGlass car repair on East Evans Avenue', 'South Colorado Boulevard & Evans Avenue intersection'}","{'Safelite AutoGlass car repair on East Evans Avenue', 'South Colorado Boulevard & Evans Avenue intersection'}",True
"go to Public Storage on East Evans Avenue, but only after going to Loan Stop bank on South Colorado Boulevard, only once go to Loan Stop bank on South Colorado Boulevard, only after going to KFC fast food restaurant serving chicken on South Colorado Boulevard, only once go to KFC fast food restaurant serving chicken on South Colorado Boulevard, only after going to International restaurant on South Colorado Boulevard, only once and go to International restaurant on South Colorado Boulevard, only after going to Vitamin Cottage Natural Grocers supermarket on South Colorado Boulevard, only once","{'KFC fast food restaurant serving chicken on South Colorado Boulevard', 'Vitamin Cottage Natural Grocers supermarket on South Colorado Boulevard', 'International restaurant on South Colorado Boulevard', 'Public Storage on East Evans Avenue', 'Loan Stop bank on South Colorado Boulevard'}","{'International restaurant on South Colorado Boulevard', 'KFC fast food restaurant serving chicken on South Colorado Boulevard', 'Vitamin Cottage Natural Grocers supermarket on South Colorado Boulevard', 'Public Storage on East Evans Avenue', 'Loan Stop bank on South Colorado Boulevard'}",True
"when you have the chance can you go to KFC fast food restaurant serving chicken on South Colorado Boulevard, Colorado Center II office building on South Colorado Boulevard, and South Colorado Boulevard and Evans Avenue intersection","{'South Colorado Boulevard and Evans Avenue intersection', 'KFC fast food restaurant serving chicken on South Colorado Boulevard', 'Colorado Center II office building on South Colorado Boulevard'}","{'South Colorado Boulevard and Evans Avenue intersection', 'KFC fast food restaurant serving chicken on South Colorado Boulevard', 'Colorado Center II office building on South Colorado Boulevard'}",True
