Pattern Type,NProps,Utterance,True LTL,Out LTL,Accuracy
visit,2,Navigate to Pease Auditorium and then to CPCC Library,F & cpcc_pease_auditorium F cpcc_library,F & cpcc_pease_auditorium F cpcc_library,"[{'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b', 'CPCC Pease Auditorium': 'c'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Health Careers': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}]",True
visit,2,"Go to the Pease Auditorium, then go to the CPCC Library.",F & cpcc_pease_auditorium F cpcc_library,F & cpcc_pease_auditorium F cpcc_library,"[{'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b', 'CPCC Pease Auditorium': 'c'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Health Careers': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}]",True
visit,2,"After you get to Pease Auditorium, continue to the library.",F & cpcc_pease_auditorium F cpcc_library,G i cpcc_pease_auditorium F cpcc_library,"[{'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b', 'CPCC Pease Auditorium': 'c'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Health Careers': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}]",False
visit,2,Drive right through CPCC and end up at the CPCC Library shortly after.,F & cpcc_pease_auditorium F cpcc_library,F & cpcc_health_careers F cpcc_library,"[{'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b', 'CPCC Pease Auditorium': 'c'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Health Careers': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}]",False
visit,2,"I want you to go to the CPCC Libray, but first I want you to go to the CPCC Pease Auditorium.",F & cpcc_pease_auditorium F cpcc_library,F & cpcc_library F cpcc_pease_auditorium,"[{'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b', 'CPCC Pease Auditorium': 'c'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Health Careers': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}]",False
visit,2,Navigate to pease auditorium and then to the CPCC Library.,F & cpcc_pease_auditorium F cpcc_library,F & pease F cpcc_library,"[{'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b', 'CPCC Pease Auditorium': 'c'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Health Careers': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}]",False
visit,2,go to the library and then the auditorium,F & cpcc_pease_auditorium F cpcc_library,F & cpcc_library F cpcc_pease_auditorium,"[{'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b', 'CPCC Pease Auditorium': 'c'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Health Careers': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}]",False
visit,2,Make your first stop at CPCC Pease Auditorium then make your second stop at CPCC Library,F & cpcc_pease_auditorium F cpcc_library,F & cpcc_pease_auditorium F cpcc_library,"[{'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b', 'CPCC Pease Auditorium': 'c'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Health Careers': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}]",True
visit,2,Head to CPCC Library - Central Campus but avoid the CPCC Pease Auditorium.,F & cpcc_pease_auditorium F cpcc_library,& U ! cpcc_pease_auditorium cpcc_library F cpcc_library,"[{'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b', 'CPCC Pease Auditorium': 'c'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Health Careers': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}]",False
visit,2,Go to the CPCC Library and from there to the Halton Theatre.,F & cpcc_library F halton_theatre,F & cpcc_library F halton_theatre,"[{'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b', 'CPCC Pease Auditorium': 'c'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Health Careers': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}]",True
visit,2,Go straight to CPCC Library and then travel to Halton Theater.,F & cpcc_library F halton_theatre,F & cpcc_library F halton_theatre,"[{'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b', 'CPCC Pease Auditorium': 'c'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Health Careers': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}]",True
