Utterance,Ground truth,Output,Correct
"visit Texaco fuel station with a roof, Seawalk Pavilion park, Zeta Brewing Company restaurant, one after the other","{'Texaco fuel station with a roof', 'Zeta Brewing Company restaurant', 'Seawalk Pavilion park'}","{'Texaco fuel station with a roof', 'Zeta Brewing Company restaurant', 'Seawalk Pavilion park'}",True
"do not go to Zeta Brewing Company restaurant, once you have visited Carrabba's Italian Grill restaurant","{'Zeta Brewing Company restaurant', ""Carrabba's Italian Grill restaurant""}","{'Zeta Brewing Company restaurant', ""Carrabba's Italian Grill restaurant""}",True
"only visit SeaWalk Pavillion Theatre, once and do not visit Campeche Bay Mexican Restaurant, until you visit SeaWalk Pavillion Theatre","{'Campeche Bay Mexican Restaurant', 'SeaWalk Pavillion Theatre'}","{'Campeche Bay Mexican Restaurant', 'SeaWalk Pavillion Theatre'}",True
"do not stop visiting Seawalk Hotel and Spa, Jacksonville Beach Patrol police building, Beachside Resortwear clothing store, Texaco fuel station with a roof, and Walgreens Pharmacy, in no specific order","{'Jacksonville Beach Patrol police building', 'Seawalk Hotel and Spa', 'Texaco fuel station with a roof', 'Beachside Resortwear clothing store', 'Walgreens Pharmacy'}","{'Jacksonville Beach Patrol police building', 'Seawalk Hotel and Spa', 'Texaco fuel station with a roof', 'Beachside Resortwear clothing store', 'Walgreens Pharmacy'}",True
"find Walgreens Pharmacy, Seawalk Hotel and Spa, and Texaco fuel station with a roof","{'Texaco fuel station with a roof', 'Walgreens Pharmacy', 'Seawalk Hotel and Spa'}","{'Texaco fuel station with a roof', 'Walgreens Pharmacy', 'Seawalk Hotel and Spa'}",True
"you have to visit Jacksonville Beach City Hall on 3rd Street North, two or more than two times",{'Jacksonville Beach City Hall on 3rd Street North'},{'Jacksonville Beach City Hall on 3rd Street North'},True
"visit Jacksonville Beach Patrol police building, only once without visiting Zeta Brewing Company restaurant, then visit Zeta Brewing Company restaurant, one time without visiting Latham Plaza park, finally visit Latham Plaza park, in the future","{'Jacksonville Beach Patrol police building', 'Zeta Brewing Company restaurant', 'Latham Plaza park'}","{'Jacksonville Beach Patrol police building', 'Zeta Brewing Company restaurant', 'Latham Plaza park'}",True
"go to Seawalk Hotel and Spa, SeaWalk Pavillion Theatre, Sneakers Sports Grille restaurant, and Seawalk Pavilion Park, over and over again","{'SeaWalk Pavillion Theatre', 'Sneakers Sports Grille restaurant', 'Seawalk Hotel and Spa', 'Seawalk Pavilion Park'}","{'Seawalk Hotel and Spa', 'SeaWalk Pavillion Theatre', 'Sneakers Sports Grille restaurant', 'Seawalk Pavilion Park'}",True
"move to Seawalk Hotel and Spa, then Blue Water Daiquiri & Oyster Bar restaurant, then Picasso Day Spa & Salon offering beauty services, and then Sneakers Sports Grille Restaurant","{'Sneakers Sports Grille Restaurant', 'Blue Water Daiquiri & Oyster Bar restaurant', 'Picasso Day Spa & Salon offering beauty services', 'Seawalk Hotel and Spa'}","{'Picasso Day Spa & Salon offering beauty services', 'Blue Water Daiquiri & Oyster Bar restaurant', 'Sneakers Sports Grille Restaurant', 'Seawalk Hotel and Spa'}",True
"never go to Walgreens Pharmacy, never go to Four Points by Sheraton Jacksonville Beachfront building, never go to Beachside resort wear clothing store, and never go to Latham Plaza park","{'Beachside resort wear clothing store', 'Walgreens Pharmacy', 'Four Points by Sheraton Jacksonville Beachfront building', 'Latham Plaza park'}","{'Walgreens Pharmacy', 'Beachside resort wear clothing store', 'Four Points by Sheraton Jacksonville Beachfront building', 'Latham Plaza park'}",True
make your way to Beachside Resortwear clothing store,{'Beachside Resortwear clothing store'},{'Beachside Resortwear clothing store'},True
"visit Jacksonville Beach City Hall on 3rd Street North, followed by Latham Plaza park, then Seawalk Pavilion Park, then Picasso Day Spa & Salon offering beauty services, and then Jacksonville Beach Patrol police building","{'Jacksonville Beach Patrol police building', 'Picasso Day Spa & Salon offering beauty services', 'Latham Plaza park', 'Seawalk Pavilion Park', 'Jacksonville Beach City Hall on 3rd Street North'}","{'Jacksonville Beach Patrol police building', 'Picasso Day Spa & Salon offering beauty services', 'Seawalk Pavilion Park', 'Latham Plaza park', 'Jacksonville Beach City Hall on 3rd Street North'}",True
"visit Latham Plaza park, at most three times",{'Latham Plaza park'},{'Latham Plaza park'},True
"keep visiting Campeche Bay Mexican Restaurant, Sneakers Sports Grille restaurant, and Jacksonville Beach Patrol police building","{'Jacksonville Beach Patrol police building', 'Campeche Bay Mexican Restaurant', 'Sneakers Sports Grille restaurant'}","{'Jacksonville Beach Patrol police building', 'Campeche Bay Mexican Restaurant', 'Sneakers Sports Grille restaurant'}",True
"do not go to Walgreens Pharmacy, until you have gone to Wells Fargo bank building","{'Wells Fargo bank building', 'Walgreens Pharmacy'}","{'Wells Fargo bank building', 'Walgreens Pharmacy'}",True
