train_or_valid,pattern_type,nprops,prop_perm,utterances,true_ltl,output_ltl,is_correct
valid,ordered_visit,3,"('b', 'a', 'h')",do not visit h until visiting a do not visit a until visiting b,& U ! a b & U ! h a F h,& U! a b & U! h a F h,True
valid,ordered_visit,3,"('b', 'c', 'a')",do not visit a until visiting c do not visit c until visiting b,& U ! c b & U ! a c F a,& U! c b & U! a c F a,True
valid,ordered_visit,3,"('b', 'c', 'd')",do not visit d until visiting c do not visit c until visiting b,& U ! c b & U ! d c F d,& U! c b & U! d c F d,True
valid,ordered_visit,3,"('b', 'c', 'h')",do not visit h until visiting c do not visit c until visiting b,& U ! c b & U ! h c F h,& U! c b & U! h c F h,True
valid,ordered_visit,3,"('b', 'd', 'a')",do not visit a until visiting d do not visit d until visiting b,& U ! d b & U ! a d F a,& U! d b & U! a d F a,True
valid,ordered_visit,3,"('b', 'd', 'c')",do not visit c until visiting d do not visit d until visiting b,& U ! d b & U ! c d F c,& U! d b & U! c d F c,True
valid,ordered_visit,3,"('b', 'd', 'h')",do not visit h until visiting d do not visit d until visiting b,& U ! d b & U ! h d F h,& U! d b & U! h d F h,True
valid,ordered_visit,3,"('b', 'h', 'a')",do not visit a until visiting h do not visit h until visiting b,& U ! h b & U ! a h F a,& U! h b & U! a h F a,True
valid,ordered_visit,3,"('b', 'h', 'c')",do not visit c until visiting h do not visit h until visiting b,& U ! h b & U ! c h F c,& U! h b & U! c h F c,True
valid,ordered_visit,3,"('b', 'h', 'd')",do not visit d until visiting h do not visit h until visiting b,& U ! h b & U ! d h F d,& U! h b & U! d h F d,True
valid,ordered_visit,3,"('c', 'a', 'b')",do not visit b until visiting a do not visit a until visiting c,& U ! a c & U ! b a F b,& U! a c & U! b a F b,True
valid,ordered_visit,3,"('c', 'a', 'd')",do not visit d until visiting a do not visit a until visiting c,& U ! a c & U ! d a F d,& U! a c & U! d a F d,True
valid,ordered_visit,3,"('c', 'a', 'h')",do not visit h until visiting a do not visit a until visiting c,& U ! a c & U ! h a F h,& U! a c & U! h a F h,True
valid,ordered_visit,3,"('c', 'b', 'a')",do not visit a until visiting b do not visit b until visiting c,& U ! b c & U ! a b F a,& U! b c & U! a b F a,True
valid,ordered_visit,3,"('c', 'b', 'd')",do not visit d until visiting b do not visit b until visiting c,& U ! b c & U ! d b F d,& U! b c & U! d b F d,True
valid,ordered_visit,3,"('c', 'b', 'h')",do not visit h until visiting b do not visit b until visiting c,& U ! b c & U ! h b F h,& U! b c & U! h b F h,True
valid,ordered_visit,3,"('c', 'd', 'a')",do not visit a until visiting d do not visit d until visiting c,& U ! d c & U ! a d F a,& U! d c & U! a d F a,True
valid,ordered_visit,3,"('c', 'd', 'b')",do not visit b until visiting d do not visit d until visiting c,& U ! d c & U ! b d F b,& U! d c & U! b d F b,True
valid,ordered_visit,3,"('c', 'd', 'h')",do not visit h until visiting d do not visit d until visiting c,& U ! d c & U ! h d F h,& U! d c & U! h d F h,True
valid,ordered_visit,3,"('c', 'h', 'a')",do not visit a until visiting h do not visit h until visiting c,& U ! h c & U ! a h F a,& U! h c & U! a h F a,True
valid,ordered_visit,3,"('c', 'h', 'b')",do not visit b until visiting h do not visit h until visiting c,& U ! h c & U ! b h F b,& U! h c & U! b h F b,True
valid,ordered_visit,3,"('c', 'h', 'd')",do not visit d until visiting h do not visit h until visiting c,& U ! h c & U ! d h F d,& U! h c & U! d h F d,True
valid,ordered_visit,3,"('d', 'a', 'b')",do not visit b until visiting a do not visit a until visiting d,& U ! a d & U ! b a F b,& U! a d & U! b a F b,True
valid,ordered_visit,3,"('d', 'a', 'c')",do not visit c until visiting a do not visit a until visiting d,& U ! a d & U ! c a F c,& U! a d & U! c a F c,True
valid,ordered_visit,3,"('d', 'a', 'h')",do not visit h until visiting a do not visit a until visiting d,& U ! a d & U ! h a F h,& U! a d & U! h a F h,True
valid,ordered_visit,3,"('d', 'b', 'a')",do not visit a until visiting b do not visit b until visiting d,& U ! b d & U ! a b F a,& U! b d & U! a b F a,True
valid,ordered_visit,3,"('d', 'b', 'c')",do not visit c until visiting b do not visit b until visiting d,& U ! b d & U ! c b F c,& U! b d & U! c b F c,True
valid,ordered_visit,3,"('d', 'b', 'h')",do not visit h until visiting b do not visit b until visiting d,& U ! b d & U ! h b F h,& U! b d & U! h b F h,True
valid,ordered_visit,3,"('d', 'c', 'a')",do not visit a until visiting c do not visit c until visiting d,& U ! c d & U ! a c F a,& U! c d & U! a c F a,True
valid,ordered_visit,3,"('d', 'c', 'b')",do not visit b until visiting c do not visit c until visiting d,& U ! c d & U ! b c F b,& U! c d & U! b c F b,True
valid,ordered_visit,3,"('d', 'c', 'h')",do not visit h until visiting c do not visit c until visiting d,& U ! c d & U ! h c F h,& U! c d & U! h c F h,True
valid,ordered_visit,3,"('d', 'h', 'a')",do not visit a until visiting h do not visit h until visiting d,& U ! h d & U ! a h F a,& U! h d & U! a h F a,True
valid,ordered_visit,3,"('d', 'h', 'b')",do not visit b until visiting h do not visit h until visiting d,& U ! h d & U ! b h F b,& U! h d & U! b h F b,True
valid,ordered_visit,3,"('d', 'h', 'c')",do not visit c until visiting h do not visit h until visiting d,& U ! h d & U ! c h F c,& U! h d & U! c h F c,True
valid,ordered_visit,3,"('h', 'a', 'b')",do not visit b until visiting a do not visit a until visiting h,& U ! a h & U ! b a F b,& U! a h & U! b a F b,True
valid,ordered_visit,3,"('h', 'a', 'c')",do not visit c until visiting a do not visit a until visiting h,& U ! a h & U ! c a F c,& U! a h & U! c a F c,True
valid,ordered_visit,3,"('h', 'a', 'd')",do not visit d until visiting a do not visit a until visiting h,& U ! a h & U ! d a F d,& U! a h & U! d a F d,True
valid,ordered_visit,3,"('h', 'b', 'a')",do not visit a until visiting b do not visit b until visiting h,& U ! b h & U ! a b F a,& U! b h & U! a b F a,True
valid,ordered_visit,3,"('h', 'b', 'c')",do not visit c until visiting b do not visit b until visiting h,& U ! b h & U ! c b F c,& U! b h & U! c b F c,True
valid,ordered_visit,3,"('h', 'b', 'd')",do not visit d until visiting b do not visit b until visiting h,& U ! b h & U ! d b F d,& U! b h & U! d b F d,True
valid,ordered_visit,3,"('h', 'c', 'a')",do not visit a until visiting c do not visit c until visiting h,& U ! c h & U ! a c F a,& U! c h & U! a c F a,True
valid,ordered_visit,3,"('h', 'c', 'b')",do not visit b until visiting c do not visit c until visiting h,& U ! c h & U ! b c F b,& U! c h & U! b c F b,True
valid,ordered_visit,3,"('h', 'c', 'd')",do not visit d until visiting c do not visit c until visiting h,& U ! c h & U ! d c F d,& U! c h & U! d c F d,True
valid,ordered_visit,3,"('h', 'd', 'a')",do not visit a until visiting d do not visit d until visiting h,& U ! d h & U ! a d F a,& U! d h & U! a d F a,True
valid,ordered_visit,3,"('h', 'd', 'b')",do not visit b until visiting d do not visit d until visiting h,& U ! d h & U ! b d F b,& U! d h & U! b d F b,True
valid,ordered_visit,3,"('h', 'd', 'c')",do not visit c until visiting d do not visit d until visiting h,& U ! d h & U ! c d F c,& U! d h & U! c d F c,True
valid,ordered_visit,3,"('a', 'b', 'c')",direct yourself to a but keep away from b and c then go to b but bypass c and eventually make your way to c,& U ! b a & U ! c b F c,& U! b a & U! c b F c,True
valid,ordered_visit,3,"('a', 'b', 'd')",direct yourself to a but keep away from b and d then go to b but bypass d and eventually make your way to d,& U ! b a & U ! d b F d,& U! b a & U! d b F d,True
valid,ordered_visit,3,"('a', 'b', 'h')",direct yourself to a but keep away from b and h then go to b but bypass h and eventually make your way to h,& U ! b a & U ! h b F h,& U! b a & U! h b F h,True
valid,ordered_visit,3,"('a', 'c', 'b')",direct yourself to a but keep away from c and b then go to c but bypass b and eventually make your way to b,& U ! c a & U ! b c F b,& U! c a & U! b c F b,True
valid,ordered_visit,3,"('a', 'c', 'd')",direct yourself to a but keep away from c and d then go to c but bypass d and eventually make your way to d,& U ! c a & U ! d c F d,& U! c a & U! d c F d,True
valid,ordered_visit,3,"('a', 'c', 'h')",direct yourself to a but keep away from c and h then go to c but bypass h and eventually make your way to h,& U ! c a & U ! h c F h,& U! c a & U! h c F h,True
valid,ordered_visit,3,"('a', 'd', 'b')",direct yourself to a but keep away from d and b then go to d but bypass b and eventually make your way to b,& U ! d a & U ! b d F b,& U! d a & U! b d F b,True
valid,ordered_visit,3,"('a', 'd', 'c')",direct yourself to a but keep away from d and c then go to d but bypass c and eventually make your way to c,& U ! d a & U ! c d F c,& U! d a & U! c d F c,True
valid,ordered_visit,3,"('a', 'd', 'h')",direct yourself to a but keep away from d and h then go to d but bypass h and eventually make your way to h,& U ! d a & U ! h d F h,& U! d a & U! h d F h,True
valid,ordered_visit,3,"('a', 'h', 'b')",direct yourself to a but keep away from h and b then go to h but bypass b and eventually make your way to b,& U ! h a & U ! b h F b,& U! h a & U! b h F b,True
valid,ordered_visit,3,"('a', 'h', 'c')",direct yourself to a but keep away from h and c then go to h but bypass c and eventually make your way to c,& U ! h a & U ! c h F c,& U! h a & U! c h F c,True
valid,ordered_visit,3,"('a', 'h', 'd')",direct yourself to a but keep away from h and d then go to h but bypass d and eventually make your way to d,& U ! h a & U ! d h F d,& U! h a & U! d h F d,True
valid,ordered_visit,3,"('b', 'a', 'c')",direct yourself to b but keep away from a and c then go to a but bypass c and eventually make your way to c,& U ! a b & U ! c a F c,& U! a b & U! c a F c,True
valid,ordered_visit,3,"('b', 'a', 'd')",direct yourself to b but keep away from a and d then go to a but bypass d and eventually make your way to d,& U ! a b & U ! d a F d,& U! a b & U! d a F d,True
valid,ordered_visit,3,"('b', 'a', 'h')",direct yourself to b but keep away from a and h then go to a but bypass h and eventually make your way to h,& U ! a b & U ! h a F h,& U! a b & U! h a F h,True
valid,ordered_visit,3,"('b', 'c', 'a')",direct yourself to b but keep away from c and a then go to c but bypass a and eventually make your way to a,& U ! c b & U ! a c F a,& U! c b & U! a c F a,True
valid,ordered_visit,3,"('b', 'c', 'd')",direct yourself to b but keep away from c and d then go to c but bypass d and eventually make your way to d,& U ! c b & U ! d c F d,& U! c b & U! d c F d,True
valid,ordered_visit,3,"('b', 'c', 'h')",direct yourself to b but keep away from c and h then go to c but bypass h and eventually make your way to h,& U ! c b & U ! h c F h,& U! c b & U! h c F h,True
valid,ordered_visit,3,"('b', 'd', 'a')",direct yourself to b but keep away from d and a then go to d but bypass a and eventually make your way to a,& U ! d b & U ! a d F a,& U! d b & U! a d F a,True
valid,ordered_visit,3,"('b', 'd', 'c')",direct yourself to b but keep away from d and c then go to d but bypass c and eventually make your way to c,& U ! d b & U ! c d F c,& U! d b & U! c d F c,True
valid,ordered_visit,3,"('b', 'd', 'h')",direct yourself to b but keep away from d and h then go to d but bypass h and eventually make your way to h,& U ! d b & U ! h d F h,& U! d b & U! h d F h,True
valid,ordered_visit,3,"('b', 'h', 'a')",direct yourself to b but keep away from h and a then go to h but bypass a and eventually make your way to a,& U ! h b & U ! a h F a,& U! h b & U! a h F a,True
valid,ordered_visit,3,"('b', 'h', 'c')",direct yourself to b but keep away from h and c then go to h but bypass c and eventually make your way to c,& U ! h b & U ! c h F c,& U! h b & U! c h F c,True
valid,ordered_visit,3,"('b', 'h', 'd')",direct yourself to b but keep away from h and d then go to h but bypass d and eventually make your way to d,& U ! h b & U ! d h F d,& U! h b & U! d h F d,True
valid,ordered_visit,3,"('c', 'a', 'b')",direct yourself to c but keep away from a and b then go to a but bypass b and eventually make your way to b,& U ! a c & U ! b a F b,& U! a c & U! b a F b,True
valid,ordered_visit,3,"('c', 'a', 'd')",direct yourself to c but keep away from a and d then go to a but bypass d and eventually make your way to d,& U ! a c & U ! d a F d,& U! a c & U! d a F d,True
valid,ordered_visit,3,"('c', 'a', 'h')",direct yourself to c but keep away from a and h then go to a but bypass h and eventually make your way to h,& U ! a c & U ! h a F h,& U! a c & U! h a F h,True
valid,ordered_visit,3,"('c', 'b', 'a')",direct yourself to c but keep away from b and a then go to b but bypass a and eventually make your way to a,& U ! b c & U ! a b F a,& U! b c & U! a b F a,True
valid,ordered_visit,3,"('c', 'b', 'd')",direct yourself to c but keep away from b and d then go to b but bypass d and eventually make your way to d,& U ! b c & U ! d b F d,& U! b c & U! d b F d,True
valid,ordered_visit,3,"('c', 'b', 'h')",direct yourself to c but keep away from b and h then go to b but bypass h and eventually make your way to h,& U ! b c & U ! h b F h,& U! b c & U! h b F h,True
valid,ordered_visit,3,"('c', 'd', 'a')",direct yourself to c but keep away from d and a then go to d but bypass a and eventually make your way to a,& U ! d c & U ! a d F a,& U! d c & U! a d F a,True
valid,ordered_visit,3,"('c', 'd', 'b')",direct yourself to c but keep away from d and b then go to d but bypass b and eventually make your way to b,& U ! d c & U ! b d F b,& U! d c & U! b d F b,True
valid,ordered_visit,3,"('c', 'd', 'h')",direct yourself to c but keep away from d and h then go to d but bypass h and eventually make your way to h,& U ! d c & U ! h d F h,& U! d c & U! h d F h,True
valid,ordered_visit,3,"('c', 'h', 'a')",direct yourself to c but keep away from h and a then go to h but bypass a and eventually make your way to a,& U ! h c & U ! a h F a,& U! h c & U! a h F a,True
valid,ordered_visit,3,"('c', 'h', 'b')",direct yourself to c but keep away from h and b then go to h but bypass b and eventually make your way to b,& U ! h c & U ! b h F b,& U! h c & U! b h F b,True
valid,ordered_visit,3,"('c', 'h', 'd')",direct yourself to c but keep away from h and d then go to h but bypass d and eventually make your way to d,& U ! h c & U ! d h F d,& U! h c & U! d h F d,True
valid,ordered_visit,3,"('d', 'a', 'b')",direct yourself to d but keep away from a and b then go to a but bypass b and eventually make your way to b,& U ! a d & U ! b a F b,& U! a d & U! b a F b,True
valid,ordered_visit,3,"('d', 'a', 'c')",direct yourself to d but keep away from a and c then go to a but bypass c and eventually make your way to c,& U ! a d & U ! c a F c,& U! a d & U! c a F c,True
valid,ordered_visit,3,"('d', 'a', 'h')",direct yourself to d but keep away from a and h then go to a but bypass h and eventually make your way to h,& U ! a d & U ! h a F h,& U! a d & U! h a F h,True
valid,ordered_visit,3,"('d', 'b', 'a')",direct yourself to d but keep away from b and a then go to b but bypass a and eventually make your way to a,& U ! b d & U ! a b F a,& U! b d & U! a b F a,True
valid,ordered_visit,3,"('d', 'b', 'c')",direct yourself to d but keep away from b and c then go to b but bypass c and eventually make your way to c,& U ! b d & U ! c b F c,& U! b d & U! c b F c,True
valid,ordered_visit,3,"('d', 'b', 'h')",direct yourself to d but keep away from b and h then go to b but bypass h and eventually make your way to h,& U ! b d & U ! h b F h,& U! b d & U! h b F h,True
valid,ordered_visit,3,"('d', 'c', 'a')",direct yourself to d but keep away from c and a then go to c but bypass a and eventually make your way to a,& U ! c d & U ! a c F a,& U! c d & U! a c F a,True
valid,ordered_visit,3,"('d', 'c', 'b')",direct yourself to d but keep away from c and b then go to c but bypass b and eventually make your way to b,& U ! c d & U ! b c F b,& U! c d & U! b c F b,True
valid,ordered_visit,3,"('d', 'c', 'h')",direct yourself to d but keep away from c and h then go to c but bypass h and eventually make your way to h,& U ! c d & U ! h c F h,& U! c d & U! h c F h,True
valid,ordered_visit,3,"('d', 'h', 'a')",direct yourself to d but keep away from h and a then go to h but bypass a and eventually make your way to a,& U ! h d & U ! a h F a,& U! h d & U! a h F a,True
valid,ordered_visit,3,"('d', 'h', 'b')",direct yourself to d but keep away from h and b then go to h but bypass b and eventually make your way to b,& U ! h d & U ! b h F b,& U! h d & U! b h F b,True
valid,ordered_visit,3,"('d', 'h', 'c')",direct yourself to d but keep away from h and c then go to h but bypass c and eventually make your way to c,& U ! h d & U ! c h F c,& U! h d & U! c h F c,True
valid,ordered_visit,3,"('h', 'a', 'b')",direct yourself to h but keep away from a and b then go to a but bypass b and eventually make your way to b,& U ! a h & U ! b a F b,& U! a h & U! b a F b,True
valid,ordered_visit,3,"('h', 'a', 'c')",direct yourself to h but keep away from a and c then go to a but bypass c and eventually make your way to c,& U ! a h & U ! c a F c,& U! a h & U! c a F c,True
valid,ordered_visit,3,"('h', 'a', 'd')",direct yourself to h but keep away from a and d then go to a but bypass d and eventually make your way to d,& U ! a h & U ! d a F d,& U! a h & U! d a F d,True
valid,ordered_visit,3,"('h', 'b', 'a')",direct yourself to h but keep away from b and a then go to b but bypass a and eventually make your way to a,& U ! b h & U ! a b F a,& U! b h & U! a b F a,True
valid,ordered_visit,3,"('h', 'b', 'c')",direct yourself to h but keep away from b and c then go to b but bypass c and eventually make your way to c,& U ! b h & U ! c b F c,& U! b h & U! c b F c,True
valid,ordered_visit,3,"('h', 'b', 'd')",direct yourself to h but keep away from b and d then go to b but bypass d and eventually make your way to d,& U ! b h & U ! d b F d,& U! b h & U! d b F d,True
valid,ordered_visit,3,"('h', 'c', 'a')",direct yourself to h but keep away from c and a then go to c but bypass a and eventually make your way to a,& U ! c h & U ! a c F a,& U! c h & U! a c F a,True
valid,ordered_visit,3,"('h', 'c', 'b')",direct yourself to h but keep away from c and b then go to c but bypass b and eventually make your way to b,& U ! c h & U ! b c F b,& U! c h & U! b c F b,True
valid,ordered_visit,3,"('h', 'c', 'd')",direct yourself to h but keep away from c and d then go to c but bypass d and eventually make your way to d,& U ! c h & U ! d c F d,& U! c h & U! d c F d,True
valid,ordered_visit,3,"('h', 'd', 'a')",direct yourself to h but keep away from d and a then go to d but bypass a and eventually make your way to a,& U ! d h & U ! a d F a,& U! d h & U! a d F a,True
valid,ordered_visit,3,"('h', 'd', 'b')",direct yourself to h but keep away from d and b then go to d but bypass b and eventually make your way to b,& U ! d h & U ! b d F b,& U! d h & U! b d F b,True
valid,ordered_visit,3,"('h', 'd', 'c')",direct yourself to h but keep away from d and c then go to d but bypass c and eventually make your way to c,& U ! d h & U ! c d F c,& U! d h & U! c d F c,True
valid,ordered_visit,3,"('a', 'b', 'c')",visit a only then should you visit b and only after that should you reach c,& U ! b a & U ! c b F c,& U! b a & U! c b F c,True
valid,ordered_visit,3,"('a', 'b', 'd')",visit a only then should you visit b and only after that should you reach d,& U ! b a & U ! d b F d,& U! b a & U! d b F d,True
valid,ordered_visit,3,"('a', 'b', 'h')",visit a only then should you visit b and only after that should you reach h,& U ! b a & U ! h b F h,& U! b a & U! h b F h,True
valid,ordered_visit,3,"('a', 'c', 'b')",visit a only then should you visit c and only after that should you reach b,& U ! c a & U ! b c F b,& U! c a & U! b c F b,True
valid,ordered_visit,3,"('a', 'c', 'd')",visit a only then should you visit c and only after that should you reach d,& U ! c a & U ! d c F d,& U! c a & U! d c F d,True
valid,ordered_visit,3,"('a', 'c', 'h')",visit a only then should you visit c and only after that should you reach h,& U ! c a & U ! h c F h,& U! c a & U! h c F h,True
valid,ordered_visit,3,"('a', 'd', 'b')",visit a only then should you visit d and only after that should you reach b,& U ! d a & U ! b d F b,& U! d a & U! b d F b,True
valid,ordered_visit,3,"('a', 'd', 'c')",visit a only then should you visit d and only after that should you reach c,& U ! d a & U ! c d F c,& U! d a & U! c d F c,True
valid,ordered_visit,3,"('a', 'd', 'h')",visit a only then should you visit d and only after that should you reach h,& U ! d a & U ! h d F h,& U! d a & U! h d F h,True
valid,ordered_visit,3,"('a', 'h', 'b')",visit a only then should you visit h and only after that should you reach b,& U ! h a & U ! b h F b,& U! h a & U! b h F b,True
valid,ordered_visit,3,"('a', 'h', 'c')",visit a only then should you visit h and only after that should you reach c,& U ! h a & U ! c h F c,& U! h a & U! c h F c,True
valid,ordered_visit,3,"('a', 'h', 'd')",visit a only then should you visit h and only after that should you reach d,& U ! h a & U ! d h F d,& U! h a & U! d h F d,True
valid,ordered_visit,3,"('b', 'a', 'c')",visit b only then should you visit a and only after that should you reach c,& U ! a b & U ! c a F c,& U! a b & U! c a F c,True
valid,ordered_visit,3,"('b', 'a', 'd')",visit b only then should you visit a and only after that should you reach d,& U ! a b & U ! d a F d,& U! a b & U! d a F d,True
valid,ordered_visit,3,"('b', 'a', 'h')",visit b only then should you visit a and only after that should you reach h,& U ! a b & U ! h a F h,& U! a b & U! h a F h,True
valid,ordered_visit,3,"('b', 'c', 'a')",visit b only then should you visit c and only after that should you reach a,& U ! c b & U ! a c F a,& U! c b & U! a c F a,True
valid,ordered_visit,3,"('b', 'c', 'd')",visit b only then should you visit c and only after that should you reach d,& U ! c b & U ! d c F d,& U! c b & U! d c F d,True
valid,ordered_visit,3,"('b', 'c', 'h')",visit b only then should you visit c and only after that should you reach h,& U ! c b & U ! h c F h,& U! c b & U! h c F h,True
valid,ordered_visit,3,"('b', 'd', 'a')",visit b only then should you visit d and only after that should you reach a,& U ! d b & U ! a d F a,& U! d b & U! a d F a,True
valid,ordered_visit,3,"('b', 'd', 'c')",visit b only then should you visit d and only after that should you reach c,& U ! d b & U ! c d F c,& U! d b & U! c d F c,True
valid,ordered_visit,3,"('b', 'd', 'h')",visit b only then should you visit d and only after that should you reach h,& U ! d b & U ! h d F h,& U! d b & U! h d F h,True
valid,ordered_visit,3,"('b', 'h', 'a')",visit b only then should you visit h and only after that should you reach a,& U ! h b & U ! a h F a,& U! h b & U! a h F a,True
valid,ordered_visit,3,"('b', 'h', 'c')",visit b only then should you visit h and only after that should you reach c,& U ! h b & U ! c h F c,& U! h b & U! c h F c,True
valid,ordered_visit,3,"('b', 'h', 'd')",visit b only then should you visit h and only after that should you reach d,& U ! h b & U ! d h F d,& U! h b & U! d h F d,True
valid,ordered_visit,3,"('c', 'a', 'b')",visit c only then should you visit a and only after that should you reach b,& U ! a c & U ! b a F b,& U! a c & U! b a F b,True
valid,ordered_visit,3,"('c', 'a', 'd')",visit c only then should you visit a and only after that should you reach d,& U ! a c & U ! d a F d,& U! a c & U! d a F d,True
valid,ordered_visit,3,"('c', 'a', 'h')",visit c only then should you visit a and only after that should you reach h,& U ! a c & U ! h a F h,& U! a c & U! h a F h,True
valid,ordered_visit,3,"('c', 'b', 'a')",visit c only then should you visit b and only after that should you reach a,& U ! b c & U ! a b F a,& U! b c & U! a b F a,True
valid,ordered_visit,3,"('c', 'b', 'd')",visit c only then should you visit b and only after that should you reach d,& U ! b c & U ! d b F d,& U! b c & U! d b F d,True
valid,ordered_visit,3,"('c', 'b', 'h')",visit c only then should you visit b and only after that should you reach h,& U ! b c & U ! h b F h,& U! b c & U! h b F h,True
valid,ordered_visit,3,"('c', 'd', 'a')",visit c only then should you visit d and only after that should you reach a,& U ! d c & U ! a d F a,& U! d c & U! a d F a,True
valid,ordered_visit,3,"('c', 'd', 'b')",visit c only then should you visit d and only after that should you reach b,& U ! d c & U ! b d F b,& U! d c & U! b d F b,True
valid,ordered_visit,3,"('c', 'd', 'h')",visit c only then should you visit d and only after that should you reach h,& U ! d c & U ! h d F h,& U! d c & U! h d F h,True
valid,ordered_visit,3,"('c', 'h', 'a')",visit c only then should you visit h and only after that should you reach a,& U ! h c & U ! a h F a,& U! h c & U! a h F a,True
valid,ordered_visit,3,"('c', 'h', 'b')",visit c only then should you visit h and only after that should you reach b,& U ! h c & U ! b h F b,& U! h c & U! b h F b,True
valid,ordered_visit,3,"('c', 'h', 'd')",visit c only then should you visit h and only after that should you reach d,& U ! h c & U ! d h F d,& U! h c & U! d h F d,True
valid,ordered_visit,3,"('d', 'a', 'b')",visit d only then should you visit a and only after that should you reach b,& U ! a d & U ! b a F b,& U! a d & U! b a F b,True
valid,ordered_visit,3,"('d', 'a', 'c')",visit d only then should you visit a and only after that should you reach c,& U ! a d & U ! c a F c,& U! a d & U! c a F c,True
valid,ordered_visit,3,"('d', 'a', 'h')",visit d only then should you visit a and only after that should you reach h,& U ! a d & U ! h a F h,& U! a d & U! h a F h,True
valid,ordered_visit,3,"('d', 'b', 'a')",visit d only then should you visit b and only after that should you reach a,& U ! b d & U ! a b F a,& U! b d & U! a b F a,True
valid,ordered_visit,3,"('d', 'b', 'c')",visit d only then should you visit b and only after that should you reach c,& U ! b d & U ! c b F c,& U! b d & U! c b F c,True
valid,ordered_visit,3,"('d', 'b', 'h')",visit d only then should you visit b and only after that should you reach h,& U ! b d & U ! h b F h,& U! b d & U! h b F h,True
valid,ordered_visit,3,"('d', 'c', 'a')",visit d only then should you visit c and only after that should you reach a,& U ! c d & U ! a c F a,& U! c d & U! a c F a,True
valid,ordered_visit,3,"('d', 'c', 'b')",visit d only then should you visit c and only after that should you reach b,& U ! c d & U ! b c F b,& U! c d & U! b c F b,True
valid,ordered_visit,3,"('d', 'c', 'h')",visit d only then should you visit c and only after that should you reach h,& U ! c d & U ! h c F h,& U! c d & U! h c F h,True
valid,ordered_visit,3,"('d', 'h', 'a')",visit d only then should you visit h and only after that should you reach a,& U ! h d & U ! a h F a,& U! h d & U! a h F a,True
valid,ordered_visit,3,"('d', 'h', 'b')",visit d only then should you visit h and only after that should you reach b,& U ! h d & U ! b h F b,& U! h d & U! b h F b,True
valid,ordered_visit,3,"('d', 'h', 'c')",visit d only then should you visit h and only after that should you reach c,& U ! h d & U ! c h F c,& U! h d & U! c h F c,True
valid,ordered_visit,3,"('h', 'a', 'b')",visit h only then should you visit a and only after that should you reach b,& U ! a h & U ! b a F b,& U! a h & U! b a F b,True
valid,ordered_visit,3,"('h', 'a', 'c')",visit h only then should you visit a and only after that should you reach c,& U ! a h & U ! c a F c,& U! a h & U! c a F c,True
valid,ordered_visit,3,"('h', 'a', 'd')",visit h only then should you visit a and only after that should you reach d,& U ! a h & U ! d a F d,& U! a h & U! d a F d,True
valid,ordered_visit,3,"('h', 'b', 'a')",visit h only then should you visit b and only after that should you reach a,& U ! b h & U ! a b F a,& U! b h & U! a b F a,True
valid,ordered_visit,3,"('h', 'b', 'c')",visit h only then should you visit b and only after that should you reach c,& U ! b h & U ! c b F c,& U! b h & U! c b F c,True
valid,ordered_visit,3,"('h', 'b', 'd')",visit h only then should you visit b and only after that should you reach d,& U ! b h & U ! d b F d,& U! b h & U! d b F d,True
valid,ordered_visit,3,"('h', 'c', 'a')",visit h only then should you visit c and only after that should you reach a,& U ! c h & U ! a c F a,& U! c h & U! a c F a,True
valid,ordered_visit,3,"('h', 'c', 'b')",visit h only then should you visit c and only after that should you reach b,& U ! c h & U ! b c F b,& U! c h & U! b c F b,True
valid,ordered_visit,3,"('h', 'c', 'd')",visit h only then should you visit c and only after that should you reach d,& U ! c h & U ! d c F d,& U! c h & U! d c F d,True
valid,ordered_visit,3,"('h', 'd', 'a')",visit h only then should you visit d and only after that should you reach a,& U ! d h & U ! a d F a,& U! d h & U! a d F a,True
valid,ordered_visit,3,"('h', 'd', 'b')",visit h only then should you visit d and only after that should you reach b,& U ! d h & U ! b d F b,& U! d h & U! b d F b,True
valid,ordered_visit,3,"('h', 'd', 'c')",visit h only then should you visit d and only after that should you reach c,& U ! d h & U ! c d F c,& U! d h & U! c d F c,True
valid,ordered_visit,3,"('a', 'b', 'c')",visit a first while avoiding b and then move to b while avoiding c then visit c,& U ! b a & U ! c b F c,& U! b a & U! c b F c,True
valid,ordered_visit,3,"('a', 'b', 'd')",visit a first while avoiding b and then move to b while avoiding d then visit d,& U ! b a & U ! d b F d,& U! b a & U! d b F d,True
valid,ordered_visit,3,"('a', 'b', 'h')",visit a first while avoiding b and then move to b while avoiding h then visit h,& U ! b a & U ! h b F h,& U! b a & U! h b F h,True
valid,ordered_visit,3,"('a', 'c', 'b')",visit a first while avoiding c and then move to c while avoiding b then visit b,& U ! c a & U ! b c F b,& U! c a & U! b c F b,True
valid,ordered_visit,3,"('a', 'c', 'd')",visit a first while avoiding c and then move to c while avoiding d then visit d,& U ! c a & U ! d c F d,& U! c a & U! d c F d,True
valid,ordered_visit,3,"('a', 'c', 'h')",visit a first while avoiding c and then move to c while avoiding h then visit h,& U ! c a & U ! h c F h,& U! c a & U! h c F h,True
valid,ordered_visit,3,"('a', 'd', 'b')",visit a first while avoiding d and then move to d while avoiding b then visit b,& U ! d a & U ! b d F b,& U! d a & U! b d F b,True
