train_or_valid,pattern_type,nprops,prop_perm,utterances,true_ltl,output_ltl,is_correct
valid,patrolling,4,"['d', 'c', 'a', 'b']",visit locations d c a and b an infinite number of times,& G F d & G F c & G F a G F b,& F d & F c & F a F b,False
valid,patrolling,4,"['d', 'c', 'a', 'h']",visit locations d c a and h an infinite number of times,& G F d & G F c & G F a G F h,& F d & F c & F a F h,False
valid,patrolling,4,"['d', 'c', 'b', 'a']",visit locations d c b and a an infinite number of times,& G F d & G F c & G F b G F a,& F d & F c & F b F a,False
valid,patrolling,4,"['d', 'c', 'b', 'h']",visit locations d c b and h an infinite number of times,& G F d & G F c & G F b G F h,& F d & F c & F b F h,False
valid,patrolling,4,"['d', 'c', 'h', 'a']",visit locations d c h and a an infinite number of times,& G F d & G F c & G F h G F a,& F d & F c & F h F a,False
valid,patrolling,4,"['d', 'c', 'h', 'b']",visit locations d c h and b an infinite number of times,& G F d & G F c & G F h G F b,& F d & F c & F h F b,False
valid,patrolling,4,"['d', 'h', 'a', 'b']",visit locations d h a and b an infinite number of times,& G F d & G F h & G F a G F b,& F d & F h & F a F b,False
valid,patrolling,4,"['d', 'h', 'a', 'c']",visit locations d h a and c an infinite number of times,& G F d & G F h & G F a G F c,& F d & F h & F a F c,False
valid,patrolling,4,"['d', 'h', 'b', 'a']",visit locations d h b and a an infinite number of times,& G F d & G F h & G F b G F a,& F d & F h & F b F a,False
valid,patrolling,4,"['d', 'h', 'b', 'c']",visit locations d h b and c an infinite number of times,& G F d & G F h & G F b G F c,& F d & F h & F b F c,False
valid,patrolling,4,"['d', 'h', 'c', 'a']",visit locations d h c and a an infinite number of times,& G F d & G F h & G F c G F a,& F d & F h & F c F a,False
valid,patrolling,4,"['d', 'h', 'c', 'b']",visit locations d h c and b an infinite number of times,& G F d & G F h & G F c G F b,& F d & F h & F c F b,False
valid,patrolling,4,"['h', 'a', 'b', 'c']",visit locations h a b and c an infinite number of times,& G F h & G F a & G F b G F c,& F h & F a & F b F c,False
valid,patrolling,4,"['h', 'a', 'b', 'd']",visit locations h a b and d an infinite number of times,& G F h & G F a & G F b G F d,& F h & F a & F b F d,False
valid,patrolling,4,"['h', 'a', 'c', 'b']",visit locations h a c and b an infinite number of times,& G F h & G F a & G F c G F b,& F h & F a & F c F b,False
valid,patrolling,4,"['h', 'a', 'c', 'd']",visit locations h a c and d an infinite number of times,& G F h & G F a & G F c G F d,& F h & F a & F c F d,False
valid,patrolling,4,"['h', 'a', 'd', 'b']",visit locations h a d and b an infinite number of times,& G F h & G F a & G F d G F b,& F h & F a & F d F b,False
valid,patrolling,4,"['h', 'a', 'd', 'c']",visit locations h a d and c an infinite number of times,& G F h & G F a & G F d G F c,& F h & F a & F d F c,False
valid,patrolling,4,"['h', 'b', 'a', 'c']",visit locations h b a and c an infinite number of times,& G F h & G F b & G F a G F c,& F h & F b & F a F c,False
valid,patrolling,4,"['h', 'b', 'a', 'd']",visit locations h b a and d an infinite number of times,& G F h & G F b & G F a G F d,& F h & F b & F a F d,False
valid,patrolling,4,"['h', 'b', 'c', 'a']",visit locations h b c and a an infinite number of times,& G F h & G F b & G F c G F a,& F h & F b & F c F a,False
valid,patrolling,4,"['h', 'b', 'c', 'd']",visit locations h b c and d an infinite number of times,& G F h & G F b & G F c G F d,& F h & F b & F c F d,False
valid,patrolling,4,"['h', 'b', 'd', 'a']",visit locations h b d and a an infinite number of times,& G F h & G F b & G F d G F a,& F h & F b & F d F a,False
valid,patrolling,4,"['h', 'b', 'd', 'c']",visit locations h b d and c an infinite number of times,& G F h & G F b & G F d G F c,& F h & F b & F d F c,False
valid,patrolling,4,"['h', 'c', 'a', 'b']",visit locations h c a and b an infinite number of times,& G F h & G F c & G F a G F b,& F h & F c & F a F b,False
valid,patrolling,4,"['h', 'c', 'a', 'd']",visit locations h c a and d an infinite number of times,& G F h & G F c & G F a G F d,& F h & F c & F a F d,False
valid,patrolling,4,"['h', 'c', 'b', 'a']",visit locations h c b and a an infinite number of times,& G F h & G F c & G F b G F a,& F h & F c & F b F a,False
valid,patrolling,4,"['h', 'c', 'b', 'd']",visit locations h c b and d an infinite number of times,& G F h & G F c & G F b G F d,& F h & F c & F b F d,False
valid,patrolling,4,"['h', 'c', 'd', 'a']",visit locations h c d and a an infinite number of times,& G F h & G F c & G F d G F a,& F h & F c & F d F a,False
valid,patrolling,4,"['h', 'c', 'd', 'b']",visit locations h c d and b an infinite number of times,& G F h & G F c & G F d G F b,& F h & F c & F d F b,False
valid,patrolling,4,"['h', 'd', 'a', 'b']",visit locations h d a and b an infinite number of times,& G F h & G F d & G F a G F b,& F h & F d & F a F b,False
valid,patrolling,4,"['h', 'd', 'a', 'c']",visit locations h d a and c an infinite number of times,& G F h & G F d & G F a G F c,& F h & F d & F a F c,False
valid,patrolling,4,"['h', 'd', 'b', 'a']",visit locations h d b and a an infinite number of times,& G F h & G F d & G F b G F a,& F h & F d & F b F a,False
valid,patrolling,4,"['h', 'd', 'b', 'c']",visit locations h d b and c an infinite number of times,& G F h & G F d & G F b G F c,& F h & F d & F b F c,False
valid,patrolling,4,"['h', 'd', 'c', 'a']",visit locations h d c and a an infinite number of times,& G F h & G F d & G F c G F a,& F h & F d & F c F a,False
valid,patrolling,4,"['h', 'd', 'c', 'b']",visit locations h d c and b an infinite number of times,& G F h & G F d & G F c G F b,& F h & F d & F c F b,False
valid,patrolling,4,"['a', 'b', 'c', 'd']",keep visiting a b c and d,& G F a & G F b & G F c G F d,& F a & F b & F c F d,False
valid,patrolling,4,"['a', 'b', 'c', 'h']",keep visiting a b c and h,& G F a & G F b & G F c G F h,& F a & F b & F c F h,False
valid,patrolling,4,"['a', 'b', 'd', 'c']",keep visiting a b d and c,& G F a & G F b & G F d G F c,& F a & F b & F d F c,False
valid,patrolling,4,"['a', 'b', 'd', 'h']",keep visiting a b d and h,& G F a & G F b & G F d G F h,& F a & F b & F d F h,False
valid,patrolling,4,"['a', 'b', 'h', 'c']",keep visiting a b h and c,& G F a & G F b & G F h G F c,& G! a & G! b & G! h G! c,False
valid,patrolling,4,"['a', 'b', 'h', 'd']",keep visiting a b h and d,& G F a & G F b & G F h G F d,& F a & F b & F h F d,False
valid,patrolling,4,"['a', 'c', 'b', 'd']",keep visiting a c b and d,& G F a & G F c & G F b G F d,& F a & F c & F b F d,False
valid,patrolling,4,"['a', 'c', 'b', 'h']",keep visiting a c b and h,& G F a & G F c & G F b G F h,& G! a & G! c & G! b G! h,False
valid,patrolling,4,"['a', 'c', 'd', 'b']",keep visiting a c d and b,& G F a & G F c & G F d G F b,& F a & F c & F d F b,False
valid,patrolling,4,"['a', 'c', 'd', 'h']",keep visiting a c d and h,& G F a & G F c & G F d G F h,& F a & F c & F d F h,False
valid,patrolling,4,"['a', 'c', 'h', 'b']",keep visiting a c h and b,& G F a & G F c & G F h G F b,& G! a & G! c & G! h G! b,False
valid,patrolling,4,"['a', 'c', 'h', 'd']",keep visiting a c h and d,& G F a & G F c & G F h G F d,& F a & F c & F h F d,False
valid,patrolling,4,"['a', 'd', 'b', 'c']",keep visiting a d b and c,& G F a & G F d & G F b G F c,& F a & F d & F b F c,False
valid,patrolling,4,"['a', 'd', 'b', 'h']",keep visiting a d b and h,& G F a & G F d & G F b G F h,& F a & F d & F b F h,False
valid,patrolling,4,"['a', 'd', 'c', 'b']",keep visiting a d c and b,& G F a & G F d & G F c G F b,& F a & F d & F c F b,False
valid,patrolling,4,"['a', 'd', 'c', 'h']",keep visiting a d c and h,& G F a & G F d & G F c G F h,& G! a & G! d & G! c G! h,False
valid,patrolling,4,"['a', 'd', 'h', 'b']",keep visiting a d h and b,& G F a & G F d & G F h G F b,& F a & F d & F h F b,False
valid,patrolling,4,"['a', 'd', 'h', 'c']",keep visiting a d h and c,& G F a & G F d & G F h G F c,& G! a & G! d & G! h G! c,False
valid,patrolling,4,"['a', 'h', 'b', 'c']",keep visiting a h b and c,& G F a & G F h & G F b G F c,& F a & F h & F b F c,False
valid,patrolling,4,"['a', 'h', 'b', 'd']",keep visiting a h b and d,& G F a & G F h & G F b G F d,& F a & F h & F b F d,False
valid,patrolling,4,"['a', 'h', 'c', 'b']",keep visiting a h c and b,& G F a & G F h & G F c G F b,& F a & F h & F c F b,False
valid,patrolling,4,"['a', 'h', 'c', 'd']",keep visiting a h c and d,& G F a & G F h & G F c G F d,& F a & F h & F c F d,False
valid,patrolling,4,"['a', 'h', 'd', 'b']",keep visiting a h d and b,& G F a & G F h & G F d G F b,& F a & F h & F d F b,False
valid,patrolling,4,"['a', 'h', 'd', 'c']",keep visiting a h d and c,& G F a & G F h & G F d G F c,& F a & F h & F d F c,False
valid,patrolling,4,"['b', 'a', 'c', 'd']",keep visiting b a c and d,& G F b & G F a & G F c G F d,& F b & F a & F c F d,False
valid,patrolling,4,"['b', 'a', 'c', 'h']",keep visiting b a c and h,& G F b & G F a & G F c G F h,& G! b & G! a & G! c G! h,False
valid,patrolling,4,"['b', 'a', 'd', 'c']",keep visiting b a d and c,& G F b & G F a & G F d G F c,& F b & F a & F d F c,False
valid,patrolling,4,"['b', 'a', 'd', 'h']",keep visiting b a d and h,& G F b & G F a & G F d G F h,& F b & F a & F d F h,False
valid,patrolling,4,"['b', 'a', 'h', 'c']",keep visiting b a h and c,& G F b & G F a & G F h G F c,& G! b & G! a & G! h G! c,False
valid,patrolling,4,"['b', 'a', 'h', 'd']",keep visiting b a h and d,& G F b & G F a & G F h G F d,& F b & F a & F h F d,False
valid,patrolling,4,"['b', 'c', 'a', 'd']",keep visiting b c a and d,& G F b & G F c & G F a G F d,& G! b & G! c & G! a G! d,False
valid,patrolling,4,"['b', 'c', 'a', 'h']",keep visiting b c a and h,& G F b & G F c & G F a G F h,& G! b & G! c & G! a G! h,False
valid,patrolling,4,"['b', 'c', 'd', 'a']",keep visiting b c d and a,& G F b & G F c & G F d G F a,& G! b & G! c & G! d G! a,False
valid,patrolling,4,"['b', 'c', 'd', 'h']",keep visiting b c d and h,& G F b & G F c & G F d G F h,& G! b & G! c & G! d G! h,False
valid,patrolling,4,"['b', 'c', 'h', 'a']",keep visiting b c h and a,& G F b & G F c & G F h G F a,& G! b & G! c & G! h G! a,False
valid,patrolling,4,"['b', 'c', 'h', 'd']",keep visiting b c h and d,& G F b & G F c & G F h G F d,& G! b & G! c & G! h G! d,False
valid,patrolling,4,"['b', 'd', 'a', 'c']",keep visiting b d a and c,& G F b & G F d & G F a G F c,& G! b & G! d & G! a G! c,False
valid,patrolling,4,"['b', 'd', 'a', 'h']",keep visiting b d a and h,& G F b & G F d & G F a G F h,& F b & F d & F a F h,False
valid,patrolling,4,"['b', 'd', 'c', 'a']",keep visiting b d c and a,& G F b & G F d & G F c G F a,& G! b & G! d & G! c G! a,False
valid,patrolling,4,"['b', 'd', 'c', 'h']",keep visiting b d c and h,& G F b & G F d & G F c G F h,& G! b & G! d & G! c G! h,False
valid,patrolling,4,"['b', 'd', 'h', 'a']",keep visiting b d h and a,& G F b & G F d & G F h G F a,& G! b & G! d & G! h G! a,False
valid,patrolling,4,"['b', 'd', 'h', 'c']",keep visiting b d h and c,& G F b & G F d & G F h G F c,& G! b & G! d & G! h G! c,False
valid,patrolling,4,"['b', 'h', 'a', 'c']",keep visiting b h a and c,& G F b & G F h & G F a G F c,& G! b & G! h & G! a G! c,False
valid,patrolling,4,"['b', 'h', 'a', 'd']",keep visiting b h a and d,& G F b & G F h & G F a G F d,& G! b & G! h & G! a G! d,False
valid,patrolling,4,"['b', 'h', 'c', 'a']",keep visiting b h c and a,& G F b & G F h & G F c G F a,& G! b & G! h & G! c G! a,False
valid,patrolling,4,"['b', 'h', 'c', 'd']",keep visiting b h c and d,& G F b & G F h & G F c G F d,& F b & F h & F c F d,False
valid,patrolling,4,"['b', 'h', 'd', 'a']",keep visiting b h d and a,& G F b & G F h & G F d G F a,& G! b & G! h & G! d G! a,False
valid,patrolling,4,"['b', 'h', 'd', 'c']",keep visiting b h d and c,& G F b & G F h & G F d G F c,& G! b & G! h & G! d G! c,False
valid,patrolling,4,"['c', 'a', 'b', 'd']",keep visiting c a b and d,& G F c & G F a & G F b G F d,& F c & F a & F b F d,False
valid,patrolling,4,"['c', 'a', 'b', 'h']",keep visiting c a b and h,& G F c & G F a & G F b G F h,& F c & F a & F b F h,False
valid,patrolling,4,"['c', 'a', 'd', 'b']",keep visiting c a d and b,& G F c & G F a & G F d G F b,& F c & F a & F d F b,False
valid,patrolling,4,"['c', 'a', 'd', 'h']",keep visiting c a d and h,& G F c & G F a & G F d G F h,& F c & F a & F d F h,False
valid,patrolling,4,"['c', 'a', 'h', 'b']",keep visiting c a h and b,& G F c & G F a & G F h G F b,& F c & F a & F h F b,False
valid,patrolling,4,"['c', 'a', 'h', 'd']",keep visiting c a h and d,& G F c & G F a & G F h G F d,& F c & F a & F h F d,False
valid,patrolling,4,"['c', 'b', 'a', 'd']",keep visiting c b a and d,& G F c & G F b & G F a G F d,& F c & F b & F a F d,False
valid,patrolling,4,"['c', 'b', 'a', 'h']",keep visiting c b a and h,& G F c & G F b & G F a G F h,& F c & F b & F a F h,False
valid,patrolling,4,"['c', 'b', 'd', 'a']",keep visiting c b d and a,& G F c & G F b & G F d G F a,& F c & F b & F d F a,False
valid,patrolling,4,"['c', 'b', 'd', 'h']",keep visiting c b d and h,& G F c & G F b & G F d G F h,& F c & F b & F d F h,False
valid,patrolling,4,"['c', 'b', 'h', 'a']",keep visiting c b h and a,& G F c & G F b & G F h G F a,& F c & F b & F h F a,False
valid,patrolling,4,"['c', 'b', 'h', 'd']",keep visiting c b h and d,& G F c & G F b & G F h G F d,& F c & F b & F h F d,False
valid,patrolling,4,"['c', 'd', 'a', 'b']",keep visiting c d a and b,& G F c & G F d & G F a G F b,& F c & F d & F a F b,False
valid,patrolling,4,"['c', 'd', 'a', 'h']",keep visiting c d a and h,& G F c & G F d & G F a G F h,& F c & F d & F a F h,False
valid,patrolling,4,"['c', 'd', 'b', 'a']",keep visiting c d b and a,& G F c & G F d & G F b G F a,& F c & F d & F b F a,False
valid,patrolling,4,"['c', 'd', 'b', 'h']",keep visiting c d b and h,& G F c & G F d & G F b G F h,& F c & F d & F b F h,False
valid,patrolling,4,"['c', 'd', 'h', 'a']",keep visiting c d h and a,& G F c & G F d & G F h G F a,& G! c & G! d & G! h G! a,False
valid,patrolling,4,"['c', 'd', 'h', 'b']",keep visiting c d h and b,& G F c & G F d & G F h G F b,& F c & F d & F h F b,False
valid,patrolling,4,"['c', 'h', 'a', 'b']",keep visiting c h a and b,& G F c & G F h & G F a G F b,& G! c & G! h & G! a G! b,False
valid,patrolling,4,"['c', 'h', 'a', 'd']",keep visiting c h a and d,& G F c & G F h & G F a G F d,& F c & F h & F a F d,False
valid,patrolling,4,"['c', 'h', 'b', 'a']",keep visiting c h b and a,& G F c & G F h & G F b G F a,& F c & F h & F b F a,False
valid,patrolling,4,"['c', 'h', 'b', 'd']",keep visiting c h b and d,& G F c & G F h & G F b G F d,& F c & F h & F b F d,False
valid,patrolling,4,"['c', 'h', 'd', 'a']",keep visiting c h d and a,& G F c & G F h & G F d G F a,& F c & F h & F d F a,False
valid,patrolling,4,"['c', 'h', 'd', 'b']",keep visiting c h d and b,& G F c & G F h & G F d G F b,& F c & F h & F d F b,False
valid,patrolling,4,"['d', 'a', 'b', 'c']",keep visiting d a b and c,& G F d & G F a & G F b G F c,& F d & F a & F b F c,False
valid,patrolling,4,"['d', 'a', 'b', 'h']",keep visiting d a b and h,& G F d & G F a & G F b G F h,& F d & F a & F b F h,False
valid,patrolling,4,"['d', 'a', 'c', 'b']",keep visiting d a c and b,& G F d & G F a & G F c G F b,& F d & F a & F c F b,False
valid,patrolling,4,"['d', 'a', 'c', 'h']",keep visiting d a c and h,& G F d & G F a & G F c G F h,& F d & F a & F c F h,False
valid,patrolling,4,"['d', 'a', 'h', 'b']",keep visiting d a h and b,& G F d & G F a & G F h G F b,& F d & F a & F h F b,False
valid,patrolling,4,"['d', 'a', 'h', 'c']",keep visiting d a h and c,& G F d & G F a & G F h G F c,& F d & F a & F h F c,False
valid,patrolling,4,"['d', 'b', 'a', 'c']",keep visiting d b a and c,& G F d & G F b & G F a G F c,& F d & F b & F a F c,False
valid,patrolling,4,"['d', 'b', 'a', 'h']",keep visiting d b a and h,& G F d & G F b & G F a G F h,& F d & F b & F a F h,False
valid,patrolling,4,"['d', 'b', 'c', 'a']",keep visiting d b c and a,& G F d & G F b & G F c G F a,& F d & F b & F c F a,False
valid,patrolling,4,"['d', 'b', 'c', 'h']",keep visiting d b c and h,& G F d & G F b & G F c G F h,& F d & F b & F c F h,False
valid,patrolling,4,"['d', 'b', 'h', 'a']",keep visiting d b h and a,& G F d & G F b & G F h G F a,& F d & F b & F h F a,False
valid,patrolling,4,"['d', 'b', 'h', 'c']",keep visiting d b h and c,& G F d & G F b & G F h G F c,& F d & F b & F h F c,False
valid,patrolling,4,"['d', 'c', 'a', 'b']",keep visiting d c a and b,& G F d & G F c & G F a G F b,& G! d & G! c & G! a G! b,False
valid,patrolling,4,"['d', 'c', 'a', 'h']",keep visiting d c a and h,& G F d & G F c & G F a G F h,& G! d & G! c & G! a G! h,False
valid,patrolling,4,"['d', 'c', 'b', 'a']",keep visiting d c b and a,& G F d & G F c & G F b G F a,& G! d & G! c & G! b G! a,False
valid,patrolling,4,"['d', 'c', 'b', 'h']",keep visiting d c b and h,& G F d & G F c & G F b G F h,& G! d & G! c & G! b G! h,False
valid,patrolling,4,"['d', 'c', 'h', 'a']",keep visiting d c h and a,& G F d & G F c & G F h G F a,& G! d & G! c & G! h G! a,False
valid,patrolling,4,"['d', 'c', 'h', 'b']",keep visiting d c h and b,& G F d & G F c & G F h G F b,& G! d & G! c & G! h G! b,False
valid,patrolling,4,"['d', 'h', 'a', 'b']",keep visiting d h a and b,& G F d & G F h & G F a G F b,& F d & F h & F a F b,False
valid,patrolling,4,"['d', 'h', 'a', 'c']",keep visiting d h a and c,& G F d & G F h & G F a G F c,& G! d & G! h & G! a G! c,False
valid,patrolling,4,"['d', 'h', 'b', 'a']",keep visiting d h b and a,& G F d & G F h & G F b G F a,& F d & F h & F b F a,False
valid,patrolling,4,"['d', 'h', 'b', 'c']",keep visiting d h b and c,& G F d & G F h & G F b G F c,& F d & F h & F b F c,False
valid,patrolling,4,"['d', 'h', 'c', 'a']",keep visiting d h c and a,& G F d & G F h & G F c G F a,& G! d & G! h & G! c G! a,False
valid,patrolling,4,"['d', 'h', 'c', 'b']",keep visiting d h c and b,& G F d & G F h & G F c G F b,& F d & F h & F c F b,False
valid,patrolling,4,"['h', 'a', 'b', 'c']",keep visiting h a b and c,& G F h & G F a & G F b G F c,& F h & F a & F b F c,False
valid,patrolling,4,"['h', 'a', 'b', 'd']",keep visiting h a b and d,& G F h & G F a & G F b G F d,& F h & F a & F b F d,False
valid,patrolling,4,"['h', 'a', 'c', 'b']",keep visiting h a c and b,& G F h & G F a & G F c G F b,& F h & F a & F c F b,False
valid,patrolling,4,"['h', 'a', 'c', 'd']",keep visiting h a c and d,& G F h & G F a & G F c G F d,& F h & F a & F c F d,False
valid,patrolling,4,"['h', 'a', 'd', 'b']",keep visiting h a d and b,& G F h & G F a & G F d G F b,& F h & F a & F d F b,False
valid,patrolling,4,"['h', 'a', 'd', 'c']",keep visiting h a d and c,& G F h & G F a & G F d G F c,& F h & F a & F d F c,False
valid,patrolling,4,"['h', 'b', 'a', 'c']",keep visiting h b a and c,& G F h & G F b & G F a G F c,& F h & F b & F a F c,False
valid,patrolling,4,"['h', 'b', 'a', 'd']",keep visiting h b a and d,& G F h & G F b & G F a G F d,& F h & F b & F a F d,False
valid,patrolling,4,"['h', 'b', 'c', 'a']",keep visiting h b c and a,& G F h & G F b & G F c G F a,& F h & F b & F c F a,False
valid,patrolling,4,"['h', 'b', 'c', 'd']",keep visiting h b c and d,& G F h & G F b & G F c G F d,& F h & F b & F c F d,False
valid,patrolling,4,"['h', 'b', 'd', 'a']",keep visiting h b d and a,& G F h & G F b & G F d G F a,& F h & F b & F d F a,False
valid,patrolling,4,"['h', 'b', 'd', 'c']",keep visiting h b d and c,& G F h & G F b & G F d G F c,& F h & F b & F d F c,False
valid,patrolling,4,"['h', 'c', 'a', 'b']",keep visiting h c a and b,& G F h & G F c & G F a G F b,& G! h & G! c & G! a G! b,False
valid,patrolling,4,"['h', 'c', 'a', 'd']",keep visiting h c a and d,& G F h & G F c & G F a G F d,& G! h & G! c & G! a G! d,False
valid,patrolling,4,"['h', 'c', 'b', 'a']",keep visiting h c b and a,& G F h & G F c & G F b G F a,& G! h & G! c & G! b G! a,False
valid,patrolling,4,"['h', 'c', 'b', 'd']",keep visiting h c b and d,& G F h & G F c & G F b G F d,& F h & F c & F b F d,False
valid,patrolling,4,"['h', 'c', 'd', 'a']",keep visiting h c d and a,& G F h & G F c & G F d G F a,& G! h & G! c & G! d G! a,False
valid,patrolling,4,"['h', 'c', 'd', 'b']",keep visiting h c d and b,& G F h & G F c & G F d G F b,& F h & F c & F d F b,False
valid,patrolling,4,"['h', 'd', 'a', 'b']",keep visiting h d a and b,& G F h & G F d & G F a G F b,& F h & F d & F a F b,False
valid,patrolling,4,"['h', 'd', 'a', 'c']",keep visiting h d a and c,& G F h & G F d & G F a G F c,& G! h & G! d & G! a G! c,False
valid,patrolling,4,"['h', 'd', 'b', 'a']",keep visiting h d b and a,& G F h & G F d & G F b G F a,& F h & F d & F b F a,False
valid,patrolling,4,"['h', 'd', 'b', 'c']",keep visiting h d b and c,& G F h & G F d & G F b G F c,& F h & F d & F b F c,False
valid,patrolling,4,"['h', 'd', 'c', 'a']",keep visiting h d c and a,& G F h & G F d & G F c G F a,& G! h & G! d & G! c G! a,False
valid,patrolling,4,"['h', 'd', 'c', 'b']",keep visiting h d c and b,& G F h & G F d & G F c G F b,& F h & F d & F c F b,False
valid,patrolling,4,"['a', 'b', 'c', 'd']",keep going to a b c and d,& G F a & G F b & G F c G F d,& F a & F b & F c F d,False
valid,patrolling,4,"['a', 'b', 'c', 'h']",keep going to a b c and h,& G F a & G F b & G F c G F h,& F a & F b & F c F h,False
valid,patrolling,4,"['a', 'b', 'd', 'c']",keep going to a b d and c,& G F a & G F b & G F d G F c,& F a & F b & F d F c,False
valid,patrolling,4,"['a', 'b', 'd', 'h']",keep going to a b d and h,& G F a & G F b & G F d G F h,& F a & F b & F d F h,False
valid,patrolling,4,"['a', 'b', 'h', 'c']",keep going to a b h and c,& G F a & G F b & G F h G F c,& G! a & G! b & G! h G! c,False
valid,patrolling,4,"['a', 'b', 'h', 'd']",keep going to a b h and d,& G F a & G F b & G F h G F d,& F a & F b & F h F d,False
valid,patrolling,4,"['a', 'c', 'b', 'd']",keep going to a c b and d,& G F a & G F c & G F b G F d,& F a & F c & F b F d,False
valid,patrolling,4,"['a', 'c', 'b', 'h']",keep going to a c b and h,& G F a & G F c & G F b G F h,& G! a & G! c & G! b G! h,False
valid,patrolling,4,"['a', 'c', 'd', 'b']",keep going to a c d and b,& G F a & G F c & G F d G F b,& F a & F c & F d F b,False
valid,patrolling,4,"['a', 'c', 'd', 'h']",keep going to a c d and h,& G F a & G F c & G F d G F h,& F a & F c & F d F h,False
valid,patrolling,4,"['a', 'c', 'h', 'b']",keep going to a c h and b,& G F a & G F c & G F h G F b,& G! a & G! c & G! h G! b,False
valid,patrolling,4,"['a', 'c', 'h', 'd']",keep going to a c h and d,& G F a & G F c & G F h G F d,& G! a & G! c & G! h G! d,False
valid,patrolling,4,"['a', 'd', 'b', 'c']",keep going to a d b and c,& G F a & G F d & G F b G F c,& F a & F d & F b F c,False
valid,patrolling,4,"['a', 'd', 'b', 'h']",keep going to a d b and h,& G F a & G F d & G F b G F h,& F a & F d & F b F h,False
valid,patrolling,4,"['a', 'd', 'c', 'b']",keep going to a d c and b,& G F a & G F d & G F c G F b,& F a & F d & F c F b,False
valid,patrolling,4,"['a', 'd', 'c', 'h']",keep going to a d c and h,& G F a & G F d & G F c G F h,& G! a & G! d & G! c G! h,False
valid,patrolling,4,"['a', 'd', 'h', 'b']",keep going to a d h and b,& G F a & G F d & G F h G F b,& F a & F d & F h F b,False
valid,patrolling,4,"['a', 'd', 'h', 'c']",keep going to a d h and c,& G F a & G F d & G F h G F c,& G! a & G! d & G! h G! c,False
valid,patrolling,4,"['a', 'h', 'b', 'c']",keep going to a h b and c,& G F a & G F h & G F b G F c,& F a & F h & F b F c,False
valid,patrolling,4,"['a', 'h', 'b', 'd']",keep going to a h b and d,& G F a & G F h & G F b G F d,& F a & F h & F b F d,False
valid,patrolling,4,"['a', 'h', 'c', 'b']",keep going to a h c and b,& G F a & G F h & G F c G F b,& F a & F h & F c F b,False
valid,patrolling,4,"['a', 'h', 'c', 'd']",keep going to a h c and d,& G F a & G F h & G F c G F d,& F a & F h & F c F d,False
valid,patrolling,4,"['a', 'h', 'd', 'b']",keep going to a h d and b,& G F a & G F h & G F d G F b,& F a & F h & F d F b,False
valid,patrolling,4,"['a', 'h', 'd', 'c']",keep going to a h d and c,& G F a & G F h & G F d G F c,& F a & F h & F d F c,False
valid,patrolling,4,"['b', 'a', 'c', 'd']",keep going to b a c and d,& G F b & G F a & G F c G F d,& F b & F a & F c F d,False
valid,patrolling,4,"['b', 'a', 'c', 'h']",keep going to b a c and h,& G F b & G F a & G F c G F h,& F b & F a & F c F h,False
valid,patrolling,4,"['b', 'a', 'd', 'c']",keep going to b a d and c,& G F b & G F a & G F d G F c,& F b & F a & F d F c,False
valid,patrolling,4,"['b', 'a', 'd', 'h']",keep going to b a d and h,& G F b & G F a & G F d G F h,& F b & F a & F d F h,False
valid,patrolling,4,"['b', 'a', 'h', 'c']",keep going to b a h and c,& G F b & G F a & G F h G F c,& F b & F a & F h F c,False
valid,patrolling,4,"['b', 'a', 'h', 'd']",keep going to b a h and d,& G F b & G F a & G F h G F d,& F b & F a & F h F d,False
valid,patrolling,4,"['b', 'c', 'a', 'd']",keep going to b c a and d,& G F b & G F c & G F a G F d,& G! b & G! c & G! a G! d,False
valid,patrolling,4,"['b', 'c', 'a', 'h']",keep going to b c a and h,& G F b & G F c & G F a G F h,& G! b & G! c & G! a G! h,False
valid,patrolling,4,"['b', 'c', 'd', 'a']",keep going to b c d and a,& G F b & G F c & G F d G F a,& F b & F c & F d F a,False
valid,patrolling,4,"['b', 'c', 'd', 'h']",keep going to b c d and h,& G F b & G F c & G F d G F h,& G! b & G! c & G! d G! h,False
valid,patrolling,4,"['b', 'c', 'h', 'a']",keep going to b c h and a,& G F b & G F c & G F h G F a,& G! b & G! c & G! h G! a,False
valid,patrolling,4,"['b', 'c', 'h', 'd']",keep going to b c h and d,& G F b & G F c & G F h G F d,& G! b & G! c & G! h G! d,False
valid,patrolling,4,"['b', 'd', 'a', 'c']",keep going to b d a and c,& G F b & G F d & G F a G F c,& F b & F d & F a F c,False
valid,patrolling,4,"['b', 'd', 'a', 'h']",keep going to b d a and h,& G F b & G F d & G F a G F h,& F b & F d & F a F h,False
valid,patrolling,4,"['b', 'd', 'c', 'a']",keep going to b d c and a,& G F b & G F d & G F c G F a,& F b & F d & F c F a,False
valid,patrolling,4,"['b', 'd', 'c', 'h']",keep going to b d c and h,& G F b & G F d & G F c G F h,& F b & F d & F c F h,False
valid,patrolling,4,"['b', 'd', 'h', 'a']",keep going to b d h and a,& G F b & G F d & G F h G F a,& G! b & G! d & G! h G! a,False
valid,patrolling,4,"['b', 'd', 'h', 'c']",keep going to b d h and c,& G F b & G F d & G F h G F c,& G! b & G! d & G! h G! c,False
valid,patrolling,4,"['b', 'h', 'a', 'c']",keep going to b h a and c,& G F b & G F h & G F a G F c,& G! b & G! h & G! a G! c,False
