Utterance,Ground truth,Output,Correct
"visit Asian restaurant on 5th Avenue South, Seattle Gospel Center place of worship, Asia Condo on South Lane Street, Shanghai Garden Chinese restaurant on 6th Avenue South, and Ho Ho Seafood restaurant on South Weller Street, in this order without skipping any one of them","{'Asian restaurant on 5th Avenue South', 'Ho Ho Seafood restaurant on South Weller Street', 'Seattle Gospel Center place of worship', 'Shanghai Garden Chinese restaurant on 6th Avenue South', 'Asia Condo on South Lane Street'}","{'Seattle Gospel Center place of worship', 'Shanghai Garden Chinese restaurant on 6th Avenue South', 'Asian restaurant on 5th Avenue South', 'Asia Condo on South Lane Street', 'Ho Ho Seafood restaurant on South Weller Street'}",True
"reach all the following locations Vibrant Cities, Pink Gorilla Import & Retro Gaming toy store, Art gallery on 7th Avenue South, and Fortuna Cafe, a Chinese restaurant on South King Street","{'Pink Gorilla Import & Retro Gaming toy store', 'Vibrant Cities', 'Art gallery on 7th Avenue South', 'Fortuna Cafe, a Chinese restaurant on South King Street'}","{'Pink Gorilla Import & Retro Gaming toy store', 'Art gallery on 7th Avenue South', 'Vibrant Cities', 'Fortuna Cafe, a Chinese restaurant on South King Street'}",True
"make sure you see AA Travel agency on South King Street, before going to Art gallery on 7th Avenue South","{'Art gallery on 7th Avenue South', 'AA Travel agency on South King Street'}","{'Art gallery on 7th Avenue South', 'AA Travel agency on South King Street'}",True
"if you visit Louisa Hotel Apartments, you are not allowed to reach AI Video electronics store, afterwards","{'AI Video electronics store', 'Louisa Hotel Apartments'}","{'AI Video electronics store', 'Louisa Hotel Apartments'}",True
"the required number of separate visits to Great State Burger fast food on 5th Avenue South, is exactly five",{'Great State Burger fast food on 5th Avenue South'},{'Great State Burger fast food on 5th Avenue South'},True
"you can not go to Honey Court Seafood Restaurant on Maynard Avenue South, Acupuncture and massage center on South Weller Street, Greek yogurt cafe Ellenos, Sand Dragon on South Lane Street, or Seattle Gospel Center place of worship","{'Greek yogurt cafe Ellenos', 'Sand Dragon on South Lane Street', 'Honey Court Seafood Restaurant on Maynard Avenue South', 'Seattle Gospel Center place of worship', 'Acupuncture and massage center on South Weller Street'}","{'Seattle Gospel Center place of worship', 'Greek yogurt cafe Ellenos', 'Sand Dragon on South Lane Street', 'Honey Court Seafood Restaurant on Maynard Avenue South', 'Acupuncture and massage center on South Weller Street'}",True
"first go to Korean BBQ restaurant on South Weller Street, then move to New Central Hotel Apartments on South Weller Street, then go visit Sand Dragon on South Lane Street, then visit Asian restaurant on 5th Avenue South, finally reach Great State Burger fast food on 5th Avenue South","{'Asian restaurant on 5th Avenue South', 'Sand Dragon on South Lane Street', 'Great State Burger fast food on 5th Avenue South', 'Korean BBQ restaurant on South Weller Street', 'New Central Hotel Apartments on South Weller Street'}","{'Korean BBQ restaurant on South Weller Street', 'Asian restaurant on 5th Avenue South', 'Sand Dragon on South Lane Street', 'Great State Burger fast food on 5th Avenue South', 'New Central Hotel Apartments on South Weller Street'}",True
"if Asian restaurant on 5th Avenue South, happens only and only then is Chinese cafe on Maynard Avenue South, allowed to happen at the very next time instant","{'Asian restaurant on 5th Avenue South', 'Chinese cafe on Maynard Avenue South'}","{'Asian restaurant on 5th Avenue South', 'Chinese cafe on Maynard Avenue South'}",True
"once you leave Northwest Kung Fu Fitness Studios, for the second time you can not come back to it",{'Northwest Kung Fu Fitness Studios'},{'Northwest Kung Fu Fitness Studios'},True
"avoid Seattle Pinball Museum on Maynard Avenue, initially when Ellenos Real Greek Yogurt cafe, is not visited and then just visit Ellenos Real Greek Yogurt cafe, once and then visit Seattle Pinball Museum on Maynard Avenue, while avoiding Ellenos Real Greek Yogurt cafe","{'Ellenos Real Greek Yogurt cafe', 'Seattle Pinball Museum on Maynard Avenue'}","{'Seattle Pinball Museum on Maynard Avenue', 'Ellenos Real Greek Yogurt cafe'}",True
"visit Ambrosia cafe on South King Street, Northwest Kung Fu Fitness Studios, and Travel agency on South King Street, indefinitely","{'Northwest Kung Fu Fitness Studios', 'Travel agency on South King Street', 'Ambrosia cafe on South King Street'}","{'Northwest Kung Fu Fitness Studios', 'Travel agency on South King Street', 'Ambrosia cafe on South King Street'}",True
"travel from Asia Condo on South Lane Street, to Burger fast-food on 5th Avenue South, to Eastern Hotel on Maynard Avenue South, to Sing Keong Society on Maynard Avenue South, and make sure to go to Burger fast-food on 5th Avenue South, after Asia Condo on South Lane Street, Eastern Hotel on Maynard Avenue South, after Burger fast-food on 5th Avenue South, and Sing Keong Society on Maynard Avenue South, after Eastern Hotel on Maynard Avenue South","{'Burger fast-food on 5th Avenue South', 'Sing Keong Society on Maynard Avenue South', 'Asia Condo on South Lane Street', 'Eastern Hotel on Maynard Avenue South'}","{'Burger fast-food on 5th Avenue South', 'Asia Condo on South Lane Street', 'Eastern Hotel on Maynard Avenue South', 'Sing Keong Society on Maynard Avenue South'}",True
"you can not make any visit to Ho Ho Seafood restaurant on South Weller Street, when Fortuna Cafe, a Chinese restaurant on South King Street, remains unseen","{'Fortuna Cafe, a Chinese restaurant on South King Street', 'Ho Ho Seafood restaurant on South Weller Street'}","{'Ho Ho Seafood restaurant on South Weller Street', 'Fortuna Cafe, a Chinese restaurant on South King Street'}",True
"the maximum allowable visits to Beard Papa's fast food on South Weller Street, is three","{""Beard Papa's fast food on South Weller Street""}","{""Beard Papa's fast food on South Weller Street""}",True
"never go to Great State Burger fast food on 5th Avenue South, until you see Travel agency on Maynard Avenue South","{'Travel agency on Maynard Avenue South', 'Great State Burger fast food on 5th Avenue South'}","{'Travel agency on Maynard Avenue South', 'Great State Burger fast food on 5th Avenue South'}",True
