Utterance,Ground truth,Output,Correct
"right after you visit Fountain Square Branch Library on Virginia Avenue, you must go to PNC Bank","{'Fountain Square Branch Library on Virginia Avenue', 'PNC Bank'}","{'Fountain Square Branch Library on Virginia Avenue', 'PNC Bank'}",True
"always keep away from Pure sandwich restaurant on Virginia Avenue, and Mexican restaurant on Virginia Avenue","{'Pure sandwich restaurant on Virginia Avenue', 'Mexican restaurant on Virginia Avenue'}","{'Pure sandwich restaurant on Virginia Avenue', 'Mexican restaurant on Virginia Avenue'}",True
"make sure at any point in time you will visit Fountain Square with bicycle rental, at least once in the future",{'Fountain Square with bicycle rental'},{'Fountain Square with bicycle rental'},True
"PNC Bank Drive-Thru with a roof, should never be reached",{'PNC Bank Drive-Thru with a roof'},{'PNC Bank Drive-Thru with a roof'},True
"go to Peruvian restaurant on Virginia Avenue, but only after going to PNC Bank Drive-Thru with a roof, only once go to PNC Bank Drive-Thru with a roof, only after going to Fountain Square with bicycle rental, only once go to Fountain Square with bicycle rental, only after going to Smokehouse restaurant on Shelby Street, only once and go to Smokehouse restaurant on Shelby Street, only after going to Fountain Square Branch Indianapolis-Marion County Public Library on Virginia Avenue, only once","{'Smokehouse restaurant on Shelby Street', 'Peruvian restaurant on Virginia Avenue', 'Fountain Square Branch Indianapolis-Marion County Public Library on Virginia Avenue', 'Fountain Square with bicycle rental', 'PNC Bank Drive-Thru with a roof'}","{'Smokehouse restaurant on Shelby Street', 'PNC Bank Drive-Thru with a roof', 'Peruvian restaurant on Virginia Avenue', 'Fountain Square Branch Indianapolis-Marion County Public Library on Virginia Avenue', 'Fountain Square with bicycle rental'}",True
"never visit PNC Bank, more than five times",{'PNC Bank'},{'PNC Bank'},True
"visiting Sandwich restaurant on Virginia Avenue, more than four times is prohibited",{'Sandwich restaurant on Virginia Avenue'},{'Sandwich restaurant on Virginia Avenue'},True
keep visiting Bicycle rental at Fountain Square,{'Bicycle rental at Fountain Square'},{'Bicycle rental at Fountain Square'},True
"you have to visit PNC Bank, exactly five times",{'PNC Bank'},{'PNC Bank'},True
"make sure you visit Mexican restaurant on Virginia Avenue, infinite times",{'Mexican restaurant on Virginia Avenue'},{'Mexican restaurant on Virginia Avenue'},True
"eventually reach Mexican restaurant on Virginia Avenue, and Sandwich restaurant on Virginia Avenue","{'Sandwich restaurant on Virginia Avenue', 'Mexican restaurant on Virginia Avenue'}","{'Sandwich restaurant on Virginia Avenue', 'Mexican restaurant on Virginia Avenue'}",True
